timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-15,すずの木歯科クリニック,新潟市中央区上近江２－２０－１,新潟県新潟市中央区上近江二丁目20-1,,2022年01月08日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=13077,個人,鈴木 達也,鈴木　達也,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, 成人の歯科矯正治療, , ]","[顎関節症治療, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, ]",na,na,na,2.0|2|－,-|-|-,-|-|-,6.0|5|1.0,65.0,37.900612,139.032472,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,間歯科医院,新潟市中央区南出来島１－１５－１０,新潟県新潟市中央区南出来島一丁目15-10,,2023年01月08日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12152,個人,間 昭憲,間　昭憲,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",na,1.2|1|0.2,-|-|-,-|-|-,4.0|4|－,35.6,37.895279,139.026667,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,ハート歯科クリニック,新潟市中央区関屋金鉢山町７６ マンションロビン１０４,新潟県新潟市中央区関屋金鉢山町76, ﾏﾝｼｮﾝﾛﾋﾞﾝ104,2022年01月31日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=13076,個人,豊里 晃,豊里　晃,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, 成人の歯科矯正治療, 摂食機能障害の治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, 医療相談（患者相談）対応窓口の設置, ]",na,"[歯科訪問診療, 訪問歯科衛生指導, ]","[病院との連携, 訪問看護ステーションとの連携, 診療所との連携, 居宅介護支援事業所との連携, ]",1.0|1|－,-|-|-,-|-|-,2.0|1|1.0,12.0,37.908556,139.017222,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,神田歯科医院,新潟市中央区関屋浜松町９８,新潟県新潟市中央区関屋浜松町98,,2023年01月01日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12065,個人,神田 隆行,神田　隆行,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]","[病院との連携, ]",1.0|1|－,-|-|-,-|-|-,8.0|8|－,38.5,37.907361,139.014889,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,塩屋歯科,新潟市中央区上近江４－９－９,新潟県新潟市中央区上近江四丁目9-9,,2022年01月13日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=11959,個人,塩屋 雅晴,塩屋　雅晴,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",na,1.5|1|0.5,-|-|-,-|-|-,3.0|2|1.0,25.5,37.896724,139.031027,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,田中歯科医院,新潟市中央区関屋新町通１丁目３３番地,新潟県新潟市中央区関屋新町通一丁目33,,2023年02月02日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12044,個人,田中 邦雄,田中　邦雄,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,na,20.0,37.91075,139.025055,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,石橋歯科クリニック,新潟市中央区上所上１－５－１３,新潟県新潟市中央区上所上一丁目5-13,,2023年01月06日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=11988,個人,石橋 義明,石橋　義明,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,na,3.0|1|2.0,-|-|-,-|-|-,3.0|2|1.0,18.0,37.905778,139.03336,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,医療法人社団こばやし歯科医院,新潟市中央区女池上山４－１８－９,新潟県新潟市中央区女池上山四丁目18-9,,2022年01月02日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=11955,医療法人,社団こばやし歯科医院,小林　茂麿,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 視覚障がい者への配慮（施設内点字ブロック）, 聴覚障がい者への配慮（施設内情報表示対応）, 車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]","[病院との連携, 診療所との連携, ]",2.6|2|0.6,-|-|-,-|-|-,5.0|5|－,43.5,37.89353,139.024972,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,あじま歯科クリニック,新潟市中央区女池上山４丁目２番４号,新潟県新潟市中央区女池上山四丁目2-4,,2023年01月05日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=14486,個人,安島 久雄,安島　久雄,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（バリアフリー構造）, ]",na,na,na,2.0|2|－,-|-|-,-|-|-,4.0|4|－,32.2,37.893445,139.024712,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,池主歯科医院,新潟市中央区信濃町５－２３,新潟県新潟市中央区信濃町5-23,,2016年12月20日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12083,個人,池主 憲夫,池主　憲夫,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 視覚障がい者への配慮（音声による情報の伝達）, 車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, 医療相談（患者相談）対応窓口の設置, ]",na,"[往診（終日対応可能以外）, 歯科訪問診療, ]","[病院との連携, ]",2.0|2|－,-|-|-,-|-|-,2.0|2|－,17.0,37.906833,139.012917,1,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,山宮歯科医院,新潟市中央区上所上２－４－３,新潟県新潟市中央区上所上二丁目4-3,,2023年02月02日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=11927,個人,山宮 強,山宮　強,na,na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",na,1.0|1|－,-|-|-,-|-|-,na,5.0,37.902279,139.035055,2,[]
2023-09-15,廣瀬歯科医院,新潟市中央区関屋昭和町２－１１０番地,新潟県新潟市中央区関屋昭和町二丁目110,,2017年02月16日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12048,個人,廣瀬 千里,廣瀬　千里,"[歯科領域の一次診療, , ]",na,na,na,na,na,na,na,1.0|1|－,-|-|-,-|-|-,na,10.0,37.910611,139.017472,2,"[歯科領域, ]"
2023-09-15,アクア歯科クリニック,新潟市中央区文京町１－２３,新潟県新潟市中央区文京町1-23,,2019年02月06日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12189,個人,長谷川 雅之,長谷川　雅之,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（バリアフリー構造）, ]",na,"[歯科訪問診療, ]",na,1.5|1|0.5,-|-|-,-|-|-,2.8|2|0.8,27.0,37.905472,139.011862,2,"[歯科領域, ]"
2023-09-15,だい歯科訪問クリニック,新潟市中央区上所中３－１４－１３ 上所メディカルセンター２階,新潟県新潟市中央区上所中三丁目14-13, 上所ﾒﾃﾞｨｶﾙｾﾝﾀ-2階,2022年12月28日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=15086,個人,渡邉 大祐,渡邉　大祐,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, 歯科疾患在宅療養管理, 訪問歯科衛生指導, 在宅患者歯科治療時医療管理, ]","[病院との連携, 居宅介護支援事業所との連携, 診療所との連携, 薬局との連携, 訪問看護ステーションとの連携, ]",1.0|1|－,-|-|-,-|-|-,2.0|2|－,5.6,37.903217,139.035193,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,新潟県立がんセンター新潟病院,新潟市中央区川岸町２－１５－３,新潟県新潟市中央区川岸町二丁目15-3,,2023年02月27日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=10091,個人,新潟県,佐藤　信昭,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 視覚障がい者への配慮（施設内点字ブロック）, 車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, 医療相談（患者相談）対応窓口の設置, ]",na,na,na,na,-|-|-,-|-|-,na,929.0,37.910583,139.029694,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,医療法人社団ニイガタクリニック,新潟市中央区関屋昭和町２丁目１１２番,新潟県新潟市中央区関屋昭和町二丁目112,,2023年08月03日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12054,個人,成澤 祥子,成澤　祥子,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応可能以外）, 歯科疾患在宅療養管理, 訪問歯科衛生指導, ]","[薬局との連携, ]",4.0|2|2.0,-|-|-,-|-|-,4.0|4|－,22.0,37.910858,139.017148,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,せきや歯科クリニック,新潟市中央区信濃町４－８,新潟県新潟市中央区信濃町4-8,,2023年01月24日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12069,個人,笹川 和史,笹川　和史,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, 成人の歯科矯正治療, , ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（バリアフリー構造）, 医療相談（患者相談）対応窓口の設置, ]",na,"[往診（終日対応可能）, 訪問歯科衛生指導, 歯科訪問診療, ]","[病院との連携, 薬局との連携, 診療所との連携, ]",1.2|1|0.2,-|-|-,-|-|-,7.0|2|5.0,30.0,37.906445,139.011751,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,みねお歯科医院,新潟市中央区網川原２－１０－１０,新潟県新潟市中央区網川原二丁目10-10,,2023年01月19日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=11998,個人,峯尾 総一,峯尾　総一,"[歯科領域の一次診療, , ]","[顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, 歯科疾患在宅療養管理, 訪問歯科衛生指導, 在宅患者訪問口腔リハビリテーション指導管理, ]","[病院との連携, 訪問看護ステーションとの連携, 診療所との連携, 薬局との連携, ]",1.0|1|－,-|-|-,-|-|-,3.5|1|2.5,22.0,37.891946,139.023723,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,さくら歯科クリニック,新潟市中央区文京町７－１,新潟県新潟市中央区文京町7-1,,2019年02月12日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12167,個人,高山 真一,高山　真一,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",na,2.0|2|－,-|-|-,-|-|-,2.0|1|1.0,5.0,37.906195,139.010779,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,筒井歯科クリニック,新潟市中央区白山浦２丁目６４６－９７ 筒井内科クリニック２Ｆ,新潟県新潟市中央区白山浦二丁目646-97, 筒井内科ｸﾘﾆｯｸ2f,2023年01月05日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12308,個人,筒井 武史,筒井　武史,"[歯科領域の一次診療, , ]","[顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,4.0|4|－,22.0,37.912083,139.029805,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,三和歯科医院,新潟市中央区関屋本村町１丁目１０５番地,新潟県新潟市中央区関屋本村町一丁目105,,2023年01月02日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12085,個人,米澤 雅裕,米澤　雅裕,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]","[病院との連携, ]",2.0|2|－,-|-|-,-|-|-,1.0|1|－,18.0,37.913527,139.022222,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,あきの歯科クリニック,新潟市中央区白山浦新町通７９－１,新潟県新潟市中央区白山浦新町通79-1,,2023年04月06日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12123,個人,秋野 文宏,秋野　文宏,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, ]",na,"[往診（終日対応可能以外）, 歯科訪問診療, ]","[病院との連携, 診療所との連携, ]",1.0|1|－,-|-|-,-|-|-,1.0|1|－,12.4,37.913389,139.026583,2,"[歯科領域, ]"
2023-09-15,ホワイト歯科クリニック,新潟市中央区白山浦２丁目６４６－３２,新潟県新潟市中央区白山浦二丁目646-32,,2023年01月04日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12135,個人,長谷川 圭介,長谷川　圭介,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",na,1.0|1|－,-|-|-,-|-|-,2.0|2|－,15.0,37.912361,139.030027,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,田井デンタルクリニック,新潟市中央区美咲町１－３１－１５,新潟県新潟市中央区美咲町一丁目31-15,,2023年04月21日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12341,個人,田井 秀明,田井　秀明,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 視覚障がい者への配慮（施設内点字ブロック）, 車椅子利用者への配慮（バリアフリー構造）, 多機能トイレが設置されている, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, 訪問歯科衛生指導, ]",na,1.3|1|0.3,-|-|-,-|-|-,3.5|3|0.5,32.0,37.892585,139.015446,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,ごとう歯科クリニック,新潟市中央区鳥屋野南３－１３－７,新潟県新潟市中央区鳥屋野南三丁目13-7,,2022年02月18日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=14509,個人,後藤 正識,後藤　正識,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,4.0|4|－,33.0,37.890626,139.022848,2,"[歯科領域, 歯科口腔外科領域]"
2023-09-15,太田歯科医院,新潟市中央区関屋金衛町２丁目２７６番１ グリーンハイツ１０３号,新潟県新潟市中央区関屋金衛町二丁目276-1, ｸﾞﾘｰﾝﾊｲﾂ103-,2023年01月10日,http://qq.niigata-iyaku.jp/qq15/qqport/kenmintop/detail/fk1102.php?kinouid=fk9117&sisetuid=12087,個人,太田 啓子,太田　啓子,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,na,5.0,37.912472,139.015,2,"[歯科領域, ]"
