timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-17,医療法人　桜花台おかべ歯科,四日市市桜花台１－４８－６,三重県四日市市桜花台一丁目48-6,,2023年07月19日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=11830,医療法人,桜花台おかべ歯科,岡部　路弘,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応以外）, 歯科訪問診療, ]",na,－|－|－,-|-|-,-|-|-,－|－|－,na,34.989657,136.531813,2,[歯科、小児歯科、歯科口腔外科]
2023-09-17,医療法人大木会　大木歯科医院　四日市,四日市市諏訪栄町５－５,三重県四日市市諏訪栄町5-5,,2023年03月07日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=13128,個人,笠井 啓次,山下　陽次朗,"[歯科領域の一次診療, スポーツマウスガード治療, 成人の歯科矯正治療, , ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,na,na,na,na,2.0|2|－,-|-|-,-|-|-,3.0|3|－,na,34.966336,136.620203,2,[歯科、矯正歯科、小児歯科、歯科口腔外科]
2023-09-17,岡村歯科医院,四日市市桜台本町３５－１,三重県四日市市桜台本町35-1,,2023年07月20日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=12245,個人,岡村 正俊,岡村　正俊,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, , ]",na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 医療に関する相談員の配置, ]",na,na,na,－|－|－,-|-|-,-|-|-,na,na,34.99013,136.537896,2,[歯科]
2023-09-17,おかもと歯科,四日市市城西町１３－３２,三重県四日市市城西町13-32,,2023年03月30日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=11789,個人,岡本 晶生,岡本　晶生,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, 歯科疾患在宅療養管理, ]","[病院との連携, 診療所との連携, ]",1.0|1|－,-|-|-,-|-|-,1.4|1|0.4,20.2,34.966828,136.600392,2,[歯科]
2023-09-17,岡本歯科,四日市市元新町５－１７,三重県四日市市元新町5-17,,2023年07月20日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=11791,個人,岡本 量哉,岡本　量哉,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応以外）, 歯科訪問診療, ]","[病院との連携, ]",－|－|－,-|-|-,-|-|-,－|－|－,na,34.968106,136.62739,2,[歯科]
2023-09-17,おざわ歯科,四日市市貝家町山川１３９８－２６,三重県四日市市貝家町山川1398-26,,2023年07月20日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=12330,個人,小澤 学,小澤　学,"[歯科領域の一次診療, スポーツマウスガード治療, ]",na,na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, ]",－|－|－,-|-|-,-|-|-,－|－|－,na,34.930581,136.56898,2,[歯科、小児歯科]
2023-09-17,医療法人　光風会　おびら歯科医院,四日市市尾平町字天王川原１８０５ イオン四日市尾平店３Ｆ,三重県四日市市尾平町字天王川原1805, ｲｵﾝ四日市尾平店3f,2023年07月21日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=12246,医療法人,光風会,塚脇　篤也,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, 成人の歯科矯正治療, , ]","[埋伏歯抜歯, 顎骨骨折治療, 顎関節症治療, 口唇、舌若しくは口腔粘膜の炎症、外傷又は腫瘍の治療, ]",na,na,"[駐車場がある（契約駐車場を含む）, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, 医療に関する相談員の配置, ]",na,na,na,1.2|1|0.2,-|-|-,-|-|-,3.6|2|1.6,58.5,34.977326,136.591392,2,[一般歯科、口腔外科、小児歯科、矯正歯科]
2023-09-17,医療法人社団主体会　小山田記念温泉病院,四日市市山田町５５３８－１,三重県四日市市山田町5538-1,,2023年07月19日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=10009,医療法人,社団主体会 理事長 川村 直人,村嶋　正幸,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, ]",na,na,na,"[駐車場がある（契約駐車場を含む）, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, 医療に関する相談員の配置, ]",na,na,na,na,-|-|-,-|-|-,na,175.0,34.944718,136.526538,2,[歯科]
2023-09-17,医療法人　浩風会　オー，デンタルクリニック四日市北,四日市市富州原町２－４０ イオンモール四日市北２Ｆ,三重県四日市市富州原町2-40, ｲｵﾝﾓｰﾙ四日市北2f,2023年07月25日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=12244,医療法人,浩風会,浅見　和哉,"[歯科領域の一次診療, 成人の歯科矯正治療, ]",na,na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, 医療に関する相談員の配置, ]",na,na,na,2.1|1|1.1,-|-|-,-|-|-,2.0|2|－,47.0,35.007908,136.657358,2,[歯科、小児歯科、矯正歯科]
2023-09-17,かしましか,四日市市平津町２８８,三重県四日市市平津町288,,2023年07月25日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=12337,個人,賀島 健,賀島　健,"[歯科領域の一次診療, , ]","[顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, 医療に関する相談員の配置, ]",na,na,na,－|－|－,-|-|-,-|-|-,na,na,35.02796,136.622165,2,[歯科]
2023-09-17,カタオカビル小児歯科,四日市市三栄町３－１４ カタオカビル２階,三重県四日市市三栄町3-14, ｶﾀｵｶﾋﾞﾙ2階,2023年07月20日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=11806,個人,武山 一,武山　一,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, ]",na,na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, ]",－|－|－,-|-|-,-|-|-,na,na,34.964495,136.622196,2,[小児歯科]
2023-09-17,かたやま歯科,四日市市松原町３４－１０,三重県四日市市松原町34-10,,2023年07月25日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=11635,個人,片山 博道,片山　博道,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症、外傷又は腫瘍の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]","[病院との連携, 診療所との連携, ]",1.0|1|－,-|-|-,-|-|-,1.0|－|1.0,na,35.012907,136.652524,2,[歯科、歯科口腔外科、小児歯科]
2023-09-17,かとう歯科,四日市市波木町２１５－１,三重県四日市市波木町215-1,,2023年07月19日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=11636,個人,加藤 智也,加藤　智也,"[歯科領域の一次診療, がん患者医科歯科連携治療, 著しく歯科診療が困難な者の歯科治療, スポーツマウスガード治療, ]",na,na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]","[病院との連携, 居宅介護支援事業所との連携, 診療所との連携, ]",－|－|－,-|-|-,-|-|-,－|－|－,na,34.939525,136.57634,2,[歯科、小児歯科]
2023-09-17,かなや歯科医院,四日市市諏訪栄町２１－３,三重県四日市市諏訪栄町21-3,,2023年03月30日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=11794,個人,田中 明,田中　明,"[成人の歯科矯正治療, , ]","[顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,na,－|－|－,-|-|-,-|-|-,－|－|－,na,34.96705,136.622585,2,[歯科、小児歯科、矯正歯科]
2023-09-17,かわい歯科医院,四日市市鵜の森１丁目１０－１０,三重県四日市市鵜ﾉ森一丁目10-10,,2023年07月20日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=11780,個人,河合 利浩,河合　利浩,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場を含む）, ]",na,"[歯科訪問診療, 訪問歯科衛生指導, ]",na,－|－|－,-|-|-,-|-|-,－|－|－,na,34.965745,136.615057,2,[歯科、小児歯科]
2023-09-17,医療法人　かわかみ歯科,四日市市東坂部町２２６０－１,三重県四日市市東坂部町2260-1,,2023年08月03日,https://www.qq.pref.mie.lg.jp/qq24/qqport/kenmintop/detail/fk1102.php?kinouid=fk9127&sisetuid=12985,個人,河上 将太,河上　将太,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場を含む）, 院内処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, ]",na,na,na,－|－|－,-|-|-,-|-|-,－|－|－,na,35.003399,136.600366,3,[歯科、小児歯科、矯正歯科]
