timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-18,谷口歯科医院,長野市南石堂町１２７１番地１,長野県長野市南石堂町1271-1,,2022年11月11日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2655?seldepts=0,医療法人,医療法人谷口歯科医院,谷口　崇拓,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, 成人の歯科矯正治療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]",na,4|4|0,-|-|-,-|-|-,5|5|0,55,na,na,2,"[歯科, ]"
2023-09-18,久保田歯科医院,長野市南石堂町１２６０,長野県長野市南石堂町1260,,2022年10月11日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2729?seldepts=0,個人,マッケーブ　美和,マッケーブ　美和,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[施設内の情報の表示, 音声による情報の伝達, 施設内の情報の表示, 音声による情報の伝達, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]","[病院との連携, 診療所との連携, ]",1|1|0,-|-|-,-|-|-,1|1|0,20,na,na,2,"[歯科, 小児歯科, ]"
2023-09-18,北川原歯科医院,長野市権堂町２２６１,長野県長野市権堂町2261,,2016年11月29日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2637?seldepts=0,個人,北川原　健,北川原　健,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができないものに限る。）, 歯科訪問診療, ]","[病院との連携, 診療所との連携, 薬局との連携, , ]",2|2|0,-|-|-,-|-|-,4|2|2,40,na,na,2,"[歯科, 矯正歯科, 小児歯科, ]"
2023-09-18,内田歯科医院,長野市上千歳町１２１４,長野県長野市上千歳町1214,,2022年11月4日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2638?seldepts=0,個人,内田　行人,内田　行人,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができないものに限る。）, , ]","[病院との連携, 診療所との連携, ]",1|1|0,-|-|-,-|-|-,1|0|1,20,na,na,3,"[歯科, 小児歯科, ]"
2023-09-18,村川歯科医院,長野市南石堂町１４１９,長野県長野市南石堂町1419,,2022年10月17日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2657?seldepts=0,個人,村川　勝,村川　勝,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[院内処方, ]",na,"[往診（終日対応することができるものに限る。）, 歯科訪問診療, ]","[病院との連携, 診療所との連携, 薬局との連携, , ]",2|2|0,-|-|-,-|-|-,0.5|0|0.5,10,na,na,3,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-18,セントラル歯科　矯正歯科クリニック,長野市南千歳１丁目７－１ 第２荒井ビル３Ｆ,長野県長野市南千歳一丁目7-1, 第2荒井ﾋﾞﾙ3f,2021年11月8日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/1815?seldepts=0,医療法人,医療法人セントラル歯科矯正歯科クリニック,渡辺泰輔,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[顎関節症治療, , ]",na,na,"[院内処方, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]","[病院との連携, , ]",2|2|0,-|-|-,-|-|-,4|2|2,40,na,na,3,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-18,橋本容子歯科医院,長野市上千歳町１４１３,長野県長野市上千歳町1413,,2022年11月14日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/1776?seldepts=0,個人,橋本　容子,橋本　容子,na,na,na,na,"[施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, 診療所との連携, 薬局との連携, , ]",1|1|0,-|-|-,-|-|-,1.7|1|0.7,11.7,na,na,3,"[歯科, ]"
2023-09-18,武内歯科医院,長野市三輪田町１３３８－４,長野県長野市大字三輪田町1338-4,,2022年10月8日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2724?seldepts=0,個人,武内　淳一,武内　淳一,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]","[病院との連携, 診療所との連携, ]",2|1|1,-|-|-,-|-|-,1|1|0,18.4,na,na,3,"[歯科, ]"
2023-09-18,増子歯科医院,長野市南千歳町１－８－２,長野県長野市南千歳町1-8-2,,2021年10月28日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2663?seldepts=0,個人,増子　俊之,増子　俊之,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, , ]",na,na,"[施設内における全面禁煙の実施, ]",na,na,na,2|1|1,-|-|-,-|-|-,4|3|1,20,na,na,3,"[歯科, ]"
2023-09-18,神津歯科,長野市南千歳１－１－１ ながの東急百貨店別館シェルシェ３階,長野県長野市南千歳一丁目1-1, ﾅｶﾞﾉ東急百貨店別館ｼｪﾙｼｪ3階,2022年10月5日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/1789?seldepts=0,医療法人,医療法人神津会,神津　優,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院内処方, 施設内の情報の表示, 音声による情報の伝達, 施設内の情報の表示, 音声による情報の伝達, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,na,na,1.2|1|0.2,-|-|-,-|-|-,4.7|1|3.7,15.4,na,na,3,"[歯科, 矯正歯科, ]"
2023-09-18,たなか歯科,長野市中御所１－２８－２６,長野県長野市中御所一丁目28-26,,2022年10月12日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2703?seldepts=0,個人,田中　良司,田中　良司,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, ]",na,na,"[院内処方, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, 診療所との連携, ]",2|1|1,-|-|-,-|-|-,1|1|0,10,na,na,3,"[歯科, 矯正歯科, ]"
2023-09-18,刀根川歯科医院,長野市大字安茂里差出９２３,長野県長野市大字安茂里差出923,,2022年10月12日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2641?seldepts=0,個人,刀根川　冨美子,刀根川　冨美子,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, ]","[口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, , ]",na,na,"[院内処方, 音声による情報の伝達, 音声による情報の伝達, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, 診療所との連携, ]",2|1|1,-|-|-,-|-|-,0|0|0,7.2,na,na,3,"[歯科, ]"
2023-09-18,医療法人　愛歯会　高見澤歯科医院,長野市南千歳２－１２－４,長野県長野市南千歳二丁目12-4,,2023年4月12日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2644?seldepts=0,医療法人,医療法人　愛歯会,高見澤　太郎,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院内処方, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, , ]",2|2|0,-|-|-,-|-|-,3|3|0,30,na,na,3,"[歯科, 矯正歯科, ]"
2023-09-18,医療法人　内田矯正歯科医院,長野市末広町１９７０－１ 浪やビル３Ｆ,長野県長野市末広町1970-1, 浪ﾔﾋﾞﾙ3f,2022年10月12日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2688?seldepts=0,医療法人,医療法人　内田矯正歯科医院,内田　春生,"[成人の歯科矯正治療, 顎変形症の歯科矯正治療, 唇顎口蓋裂の歯科矯正治療, , ]",na,na,na,"[手話による対応, 施設内の情報の表示, 手話による対応, 施設内の情報の表示, 施設内における全面禁煙の実施, ]",na,na,na,1|1|0,-|-|-,-|-|-,3|3|0,20,na,na,4,"[矯正歯科, ]"
2023-09-18,長野フォレスト歯科,長野市南千歳１丁目２２番９市川ビル２階,長野県長野市南千歳一丁目22-9,市川ﾋﾞﾙ2階,2022年10月6日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/1809?seldepts=0,医療法人,医療法人フォレスト,藤森　林,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[院内処方, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるものに限る。）, 歯科訪問診療, ]","[病院との連携, , ]",3|2|1,-|-|-,-|-|-,5|2|3,55,na,na,4,"[歯科, 歯科口腔外科, 小児歯科, 矯正歯科, ]"
2023-09-18,川原歯科医院,長野市三輪７－７－２,長野県長野市三輪七丁目7-2,,2022年10月11日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2648?seldepts=0,個人,川原　浩史,川原　浩史,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[施設内の情報の表示, 施設内の情報の表示, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]","[病院との連携, 診療所との連携, 薬局との連携, , ]",2|2|0,-|-|-,-|-|-,3|2|1,30,na,na,4,"[歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-18,医療法人　草薙歯科医院,長野市大字鶴賀緑町１１０７－９,長野県長野市大字鶴賀緑町1107-9,,2009年3月18日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2736?seldepts=0,医療法人,草薙　雄俊,草薙　雄俊,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, 成人の歯科矯正治療, , ]","[埋伏歯抜歯, 顎骨骨折治療, 顎関節症治療, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, ]",na,na,"[院内処方, 施設内の情報の表示, 音声による情報の伝達, 施設内の情報の表示, 音声による情報の伝達, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]","[病院との連携, 診療所との連携, 訪問看護ステーションとの連携, 居宅介護支援事業所との連携, 薬局との連携, , ]",2|2|0,-|-|-,-|-|-,4|1|3,30,na,na,4,"[歯科, 矯正歯科, 小児歯科, ]"
2023-09-18,医療法人　博慈会　永島歯科医院,長野市大字鶴賀緑町１６２１,長野県長野市大字鶴賀緑町1621,,2016年8月25日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2704?seldepts=0,医療法人,医療法人　博慈会,永島　康弘,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, 成人の歯科矯正治療, , ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[院内処方, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]","[病院との連携, 診療所との連携, ]",2|2|0,-|-|-,-|-|-,3|3|0,46.8,na,na,4,"[歯科, 小児歯科, ]"
2023-09-18,岡村歯科医院,長野市南長野南県町６５０,長野県長野市大字南長野南県町650,,2022年11月28日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2642?seldepts=0,個人,岡村　義亜,岡村　義亜,"[歯科領域の一次診療, , ]",na,na,na,"[院内処方, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができないものに限る。）, 歯科訪問診療, ]","[病院との連携, 診療所との連携, ]",2|2|0,-|-|-,-|-|-,0|0|0,12,na,na,4,"[歯科, ]"
2023-09-18,早川歯科医院,長野市南長野南県町１０４１－３新建新聞社第3ビル３F,長野県長野市大字南長野南県町1041-3,新建新聞社第3ﾋﾞﾙ3f,2023年3月3日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2658?seldepts=0,個人,早川　芳春,早川　芳春,"[歯科領域の一次診療, , ]",na,na,na,"[院内処方, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができないものに限る。）, 歯科訪問診療, 訪問歯科衛生指導, 歯科疾患在宅療養管理, ]","[病院との連携, 居宅介護支援事業所との連携, ]",2|2|0,-|-|-,-|-|-,1.5|1|0.5,11.5,na,na,4,"[歯科, ]"
2023-09-18,北島歯科医院,長野市大字栗田２２７４番地 ５Ｆ,長野県長野市大字栗田2274, 5f,2022年8月16日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2755?seldepts=0,個人,北島　眞善美,北島　眞善美,"[著しく歯科診療が困難な者（障害者等）の歯科治療, , ]",na,na,na,"[院内処方, 施設内の情報の表示, 施設内の情報の表示, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]","[病院との連携, 診療所との連携, ]",1|1|0,-|-|-,-|-|-,0.7|0|0.7,9,na,na,4,"[歯科, ]"
2023-09-18,小西歯科医院,長野市三輪６－９－１９,長野県長野市三輪六丁目9-19,,2022年10月30日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/1773?seldepts=0,個人,小西　信浩,小西　信浩,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障害者等）の歯科治療, ]","[顎関節症治療, , ]",na,na,"[院内処方, 施設のバリアフリー化の実施, 車椅子等利用者用駐車場の有無, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]","[病院との連携, , ]",1|1|0,-|-|-,-|-|-,0|0|0,14.5,na,na,4,"[歯科, ]"
2023-09-18,たけうち矯正歯科医院,長野市大字栗田２１５２番地 ステラビルＢ－３Ｆ,長野県長野市大字栗田2152, ｽﾃﾗﾋﾞﾙb-3f,2022年10月18日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2748?seldepts=0,医療法人,医療法人　たけうち矯正歯科医院,竹内　誠,"[成人の歯科矯正治療, 顎変形症の歯科矯正治療, 唇顎口蓋裂の歯科矯正治療, , ]",na,na,na,"[施設内における全面禁煙の実施, ]",na,na,na,1.3|1|0.3,-|-|-,-|-|-,3.7|3|0.7,22.5,na,na,4,"[歯科, ]"
2023-09-18,金箱歯科医院,長野市早苗町６０,長野県長野市早苗町60,,2009年6月4日,http://www.qq.pref.nagano.lg.jp/pb_dt_index/pb_dt_list/pb_dt_info/2694?seldepts=0,個人,金箱　宣幸,金箱　宣幸,"[歯科領域の一次診療, , ]",na,na,na,"[院内処方, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, , ]","[病院との連携, , ]",1|1|0,-|-|-,-|-|-,0.5|0|0.5,12.2,na,na,5,"[歯科, ]"
2023-09-18,医療法人愛和会　愛和病院,長野市大字鶴賀１０４４番地２,長野県長野市大字鶴賀1044-2,,2023年3月3日,http://www.qq.pref.nagano.lg.jp/pb_md_index/pb_md_list/pb_md_info/130?seldepts=0,医療法人,na,山田　祐司,"[歯科領域の一次診療, , ]",na,na,na,"[院内処方, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, 医療に関する相談窓口設置, 適時及び適温による食事の提供, 選択可能な入院食の提供, 病床外での食事可能, ]",na,na,"[病院との連携, 訪問看護ステーションとの連携, 診療所との連携, 居宅介護支援事業所との連携, ]",na,-|-|-,-|-|-,na,na,na,na,5,"[内科, 緩和ケア内科, 神経内科, 歯科, ]"
