timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-19,よひら歯科松見町,山形市松見町17-20,山形県山形市松見町17-20,,2023年09月14日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,横山紀典,横山紀典,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[施設内における全面禁煙の実施, ]",na,[],[],1.0|-|-,na,na,3.0|-|-,12,38.232107,140.339507,1,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,スピカデンタルクリニック,山形市上町三丁目11番7号,山形県山形市上町三丁目11-7,,2022年12月02日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,草寿会,菅原　拡,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, 口唇・舌・口腔粘膜の炎症又は外傷の治療, 口腔領域の腫瘍の治療, ]",na,na,"[施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応でないもの）, ]",[],5.4|-|-,na,na,6.0|-|-,-,,,1,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,医療法人池野歯科医院,山形市千歳１－１6－４1,山形県山形市千歳一丁目16-41,,2023年03月15日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,池野歯科医院,池野　士功,"[歯科領域の一次診療, ]",[],na,na,"[施設のバリアフリー化の実施, 車椅子対応トイレの設置, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるもの）, 歯科訪問診療, 訪問歯科衛生指導, 歯科疾患在宅療養管理, ]",[],4.0|-|-,na,na,13.0|-|-,35,38.281498,140.341785,1,"[歯科, ]"
2023-09-19,五十嵐歯科医院,山形市本町１－７－３１大二ビル内,山形県山形市本町一丁目7-31,大二ﾋﾞﾙ内,2022年11月02日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,五十嵐 秀夫,五十嵐　秀夫,"[歯科領域の一次診療, 成人の歯科矯正治療, 著しく歯科診療が困難な者（障がい者等）の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, 口唇・舌・口腔粘膜の炎症又は外傷の治療, ]",na,na,"[施設内の情報の表示（掲示板等による案内）, 施設内における全面禁煙の実施, ]",na,[],"[病院との連携, ]",2.0|-|-,na,na,1.0|-|-,20,38.251339,140.337863,1,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,小林歯科医院,山形市七日町１－４－５９小林ビル１Ｆ,山形県山形市七日町一丁目4-59,小林ﾋﾞﾙ1f,2022年11月09日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,社団済北会,小林　伸之,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障がい者等）の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, 口唇・舌・口腔粘膜の炎症又は外傷の治療, ]",na,na,"[施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",[],1.0|-|-,na,na,3.0|-|-,15,38.253883,140.337627,1,"[歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,小松歯科医院,山形市あこや町３－９－１０,山形県山形市ｱｺﾔ町三丁目9-10,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,小松文明,小松　文明,"[歯科領域の一次診療, ]",[],na,na,"[施設内の情報の表示（掲示板等による案内）, 施設内における全面禁煙の実施, ]",na,[],"[病院との連携, ]",1.0|-|-,na,na,na,15,38.23872200000000276531864074058830738067626953125,140.353393000000011170413927175104618072509765625,1,"[歯科, 小児歯科, ]"
2023-09-19,今野歯科医院,山形市北山形１－２－１５,山形県山形市北山形一丁目2-15,,2022年11月06日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,今野 順彦,今野　順彦,"[歯科領域の一次診療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応でないもの）, ]",[],1.0|-|-,2.0|-|-,na,3.0|-|-,30,38.263115,140.332116,1,"[歯科, 小児歯科, ]"
2023-09-19,後藤歯科医院,山形市緑町１－７－９,山形県山形市緑町一丁目7-9,,2022年12月14日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,後藤 良之,後藤　良之,"[歯科領域の一次診療, ]",[],na,na,"[施設のバリアフリー化の実施, 車椅子対応トイレの設置, 施設内における全面禁煙の実施, ]",na,[],[],2.0|-|-,na,na,na,12,38.2567140000000023292159312404692173004150390625,140.343786999999991849108482711017131805419921875,1,"[歯科, ]"
2023-09-19,さとう歯科クリニック,山形市城西町２－１－５,山形県山形市城西町二丁目1-5,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,さとう歯科クリニック,佐藤　元,"[歯科領域の一次診療, ]","[顎関節症治療, ]",na,na,"[施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応でないもの）, ]",[],1.0|-|-,na,na,5.0|-|-,40,38.25295299999999798501448822207748889923095703125,140.32211200000000417276169173419475555419921875,1,"[歯科, 小児歯科, ]"
2023-09-19,医療法人社団坂田歯科医院,山形市小姓町４－１０,山形県山形市小姓町4-10,,2023年05月08日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,社団坂田歯科医院,坂田　謙,"[歯科領域の一次診療, ]",[],na,na,"[施設内の情報の表示（掲示板等による案内）, 音声による情報の伝達, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるもの）, ]",[],2.0|-|-,2.0|-|-,na,2.0|-|-,20,38.24682299999999912643033894710242748260498046875,140.34084899999999151987140066921710968017578125,1,"[歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,冨田歯科医院錦町,山形市錦町１５－３７,山形県山形市錦町15-37,,2022年12月08日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,社団冨田会,冨田良太郎,"[歯科領域の一次診療, ]",[],na,na,"[施設内の情報の表示（掲示板等による案内）, 音声による情報の伝達, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応でないもの）, 歯科訪問診療, ]",[],2.0|-|-,1.0|-|-,na,2.0|-|-,11,38.2610489999999998644852894358336925506591796875,140.336441000000007761627784930169582366943359375,1,"[歯科, 小児歯科, ]"
2023-09-19,永田歯科医院,山形市大字松原３０３－１０,山形県山形市大字松原303-10,,2023年02月07日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,社団 HF,永田　智大,"[歯科領域の一次診療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,[],na,"[歯科訪問診療, ]",[],2.0|-|-,2.0|-|-,2.0|-|-,2.0|-|-,27.5,38.20572899999999805231709615327417850494384765625,140.306864999999987730916473083198070526123046875,1,"[歯科, 歯科, ]"
2023-09-19,徳光歯科医院,山形市久保田２－９－２６,山形県山形市久保田二丁目9-26,,2022年11月11日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,徳光 義博,徳光　義博,"[歯科領域の一次診療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",[],1.0|-|-,na,na,2.0|-|-,23.5,38.24979700000000093496055342257022857666015625,140.31464299999998956991476006805896759033203125,1,"[歯科, ]"
2023-09-19,橋本歯科医院,山形市六日町５－２８,山形県山形市六日町5-28,,2022年11月05日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,橋本 隆雄,橋本　隆雄,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障がい者等）の歯科治療, 摂食機能障害の治療, ]","[埋伏歯抜歯, 顎関節症治療, 口唇・舌・口腔粘膜の炎症又は外傷の治療, ]",na,na,"[施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるもの）, 歯科訪問診療, ]","[病院との連携, 診療所との連携, 訪問看護ステーションとの連携, 居宅介護支援事業所との連携, 薬局との連携, ]",2.0|-|-,na,na,2.0|-|-,30,38.2602720000000005029505700804293155670166015625,140.3432599999999865758582018315792083740234375,1,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,小林歯科診療所,山形市十日町３－２－４５,山形県山形市十日町三丁目2-45,,2022年11月11日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,小林 美知子,小林　美知子,"[歯科領域の一次診療, ]",[],na,na,[],na,"[歯科訪問診療, ]",[],2.0|-|-,na,na,1.0|-|-,14.7,38.24511499999999841747921891510486602783203125,140.336544000000003507011570036411285400390625,1,"[歯科, ]"
2023-09-19,結城歯科医院,山形市久保田３－７－２８,山形県山形市久保田三丁目7-28,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,EP会,橘　寛彦,"[歯科領域の一次診療, ]","[埋伏歯抜歯, 顎関節症治療, 口唇・舌・口腔粘膜の炎症又は外傷の治療, ]",na,na,"[施設内の情報の表示（掲示板等による案内）, 施設内点字ブロックの設置, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,[],[],2.0|-|-,1.0|-|-,3.0|-|-,5.0|-|-,30,38.246949999999998226485331542789936065673828125,140.31413800000001401713234372437000274658203125,1,"[歯科, 歯科口腔外科, ]"
2023-09-19,牧野歯科医院,山形市五日町７－１０,山形県山形市五日町7-10,,2022年11月16日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,鬼頭 仁美,鬼頭　仁美,"[歯科領域の一次診療, ]","[埋伏歯抜歯, ]",na,na,"[施設内における全面禁煙の実施, ]",na,[],[],1.0|-|-,na,na,3.0|-|-,30,38.24485899999999816145646036602556705474853515625,140.321604000000007772541721351444721221923828125,1,"[歯科, ]"
2023-09-19,笹原歯科医院,山形市五十鈴３－９－２３,山形県山形市五十鈴三丁目9-23,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,笹原歯科医院,笹原　則一,"[歯科領域の一次診療, 成人の歯科矯正治療, 摂食機能障害の治療, ]","[埋伏歯抜歯, 顎関節症治療, 口唇・舌・口腔粘膜の炎症又は外傷の治療, ]",na,na,"[施設内の情報の表示（掲示板等による案内）, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるもの）, 在宅患者訪問診療, 歯科訪問診療, 訪問歯科衛生指導, 歯科疾患在宅療養管理, ]",[],3.0|-|-,na,3.0|-|-,2.2|-|-,40,38.27495400000000103091224445961415767669677734375,140.357160999999990735886967740952968597412109375,1,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,穂積歯科医院,山形市香澄町２－８－２１,山形県山形市香澄町二丁目8-21,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,穂積 英樹,穂積　英樹,"[歯科領域の一次診療, 成人の歯科矯正治療, 著しく歯科診療が困難な者（障がい者等）の歯科治療, 摂食機能障害の治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるもの）, 在宅患者訪問診療, 歯科訪問診療, ]",[],3.0|-|-,1.0|-|-,na,2.0|-|-,30,38.248198,140.333059,1,"[歯科, ]"
2023-09-19,後藤歯科医院,山形市上町１－１３－１１,山形県山形市上町一丁目13-11,,2022年11月15日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,後藤 寛,後藤　寛,"[歯科領域の一次診療, ]","[埋伏歯抜歯, ]",na,na,"[施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",[],2.0|-|-,1.0|-|-,3.0|-|-,3.5|-|-,35,38.242176000000000612999428994953632354736328125,140.31855999999999085048330016434192657470703125,1,"[歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,橋本歯科医院,山形市あさひ町７－２１,山形県山形市ｱｻﾋ町7-21,,2022年11月13日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,橋本 文成,橋本　文成,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障がい者等）の歯科治療, ]","[埋伏歯抜歯, 口唇・舌・口腔粘膜の炎症又は外傷の治療, ]",na,na,"[施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるもの）, 往診（終日対応でないもの）, 在宅患者訪問診療, 歯科訪問診療, ]",[],1.0|-|-,na,na,1.0|-|-,45,38.24207100000000281170287053100764751434326171875,140.361119999999999663486960344016551971435546875,1,"[歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,森谷歯科医院,山形市南四番町２－１２,山形県山形市南四番町2-12,,2023年04月10日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,森谷 道憲,森谷　道憲,"[歯科領域の一次診療, 摂食機能障害の治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[手話による対応, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",[],1.0|-|-,na,na,3.0|-|-,25,38.23494600000000076533979154191911220550537109375,140.326015000000012378222891129553318023681640625,1,"[歯科, ]"
2023-09-19,神尾歯科医院,山形市西田１－１－４２,山形県山形市西田一丁目1-42,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,神尾 章,神尾　章,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障がい者等）の歯科治療, 摂食機能障害の治療, ]","[顎関節症治療, ]",na,na,"[施設内における全面禁煙の実施, ]",na,"[在宅患者訪問栄養食事指導, 歯科訪問診療, ]",[],2.0|-|-,na,na,1.0|-|-,15,38.26159400000000232466845773160457611083984375,140.320026000000012800228432752192020416259765625,1,"[歯科, ]"
2023-09-19,高橋歯科医院,山形市大字漆山字念仏段１０９８－１,山形県山形市大字漆山字念仏段1098-1,,2022年11月06日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,高橋 秀康,高橋　秀康,"[歯科領域の一次診療, ]","[埋伏歯抜歯, 顎関節症治療, 口唇・舌・口腔粘膜の炎症又は外傷の治療, ]",na,na,"[施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, 訪問歯科衛生指導, ]",[],1.0|-|-,na,na,1.0|-|-,20,38.312269,140.355841,1,"[歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,鈴木歯科医院,山形市城北町２－２－１８,山形県山形市城北町二丁目2-18,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,鈴木 正憲,鈴木　正憲,"[歯科領域の一次診療, ]",[],na,na,"[施設内の情報の表示（掲示板等による案内）, 音声による情報の伝達, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるもの）, 歯科訪問診療, ]",[],4.0|-|-,na,na,2.0|-|-,30,38.25996599999999858709998079575598239898681640625,140.331444000000004734829417429864406585693359375,1,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,鹿野歯科医院,山形市大野目２－４－１０－３,山形県山形市大野目二丁目4-10-3,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,鹿野 八弥,鹿野　八弥,"[歯科領域の一次診療, ]",[],na,na,"[施設内における全面禁煙の実施, ]",na,[],[],1.0|-|-,na,na,na,9.5,38.27873699999999956844476400874555110931396484375,140.35786100000001397347659803926944732666015625,1,"[歯科, ]"
2023-09-19,太田歯科医院,山形市深町２－４－１４－２,山形県山形市深町二丁目4-14-2,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,太田 貴志,太田　貴志,"[歯科領域の一次診療, ]",[],na,na,"[音声による情報の伝達, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応でないもの）, 歯科訪問診療, ]",[],1.0|-|-,1.0|-|-,na,5.0|-|-,39,38.23358999999999952024154481478035449981689453125,140.3150269999999864012352190911769866943359375,1,"[歯科, ]"
2023-09-19,安田歯科医院,山形市青田１－１－１５,山形県山形市青田一丁目1-15,,2023年03月13日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,光歯会,安田　直人,"[歯科領域の一次診療, ]","[埋伏歯抜歯, ]",na,na,"[手話による対応, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,[],[],1.0|-|-,na,na,1.0|-|-,18,38.2258939999999967085386742837727069854736328125,140.328317999999995890902937389910221099853515625,1,"[歯科, ]"
2023-09-19,坂下歯科医院,山形市南原町３－３－１,山形県山形市南原町三丁目3-1,,2022年11月04日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,医療法人,坂下歯科医院,坂下　好一,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",[],2.0|-|-,1.0|-|-,na,5.0|-|-,40,38.23371300000000161389834829606115818023681640625,140.341062999999991234290064312517642974853515625,1,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-19,小池歯科医院,上山市沢丁９－８,山形県上山市沢丁9-8,,2022年11月01日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,小池 亮,小池　亮,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障がい者等）の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[施設内の情報の表示（掲示板等による案内）, 音声による情報の伝達, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",[],1.0|-|-,na,na,1.5|-|-,20,38.15586400000000111276676761917769908905029296875,140.273965000000004010871634818613529205322265625,1,"[歯科, ]"
2023-09-19,矢口歯科医院,上山市鶴脛町１－９－１５,山形県上山市鶴脛町一丁目9-15,,2023年06月06日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,矢口 美智子,矢口　美智子,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障がい者等）の歯科治療, ]","[口唇・舌・口腔粘膜の炎症又は外傷の治療, ]",na,na,"[施設内の情報の表示（掲示板等による案内）, 音声による情報の伝達, 施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるもの）, 歯科訪問診療, ]",[],1.0|-|-,na,3.0|-|-,na,20,38.1607139999999986912371241487562656402587890625,140.274234000000006972186383791267871856689453125,1,"[歯科, 小児歯科, ]"
2023-09-19,大河原歯科医院,天童市老野森３－８－２,山形県天童市老野森三丁目8-2,,2022年11月11日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,大河原 泰雄,大河原　泰雄,"[歯科領域の一次診療, 著しく歯科診療が困難な者（障がい者等）の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[施設内の情報の表示（掲示板等による案内）, 施設のバリアフリー化の実施, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",[],1.0|-|-,na,na,2.0|-|-,25.7,38.36451699999999931378624751232564449310302734375,140.373349999999987858245731331408023834228515625,1,"[歯科, ]"
2023-09-19,愛歯医院,天童市東本町３－６－３３,山形県天童市東本町三丁目6-33,,2022年11月28日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,佐藤 美紀,佐藤　美紀,"[歯科領域の一次診療, ]",[],na,na,"[音声による情報の伝達, 施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",[],1.0|-|-,na,na,3.0|-|-,28,38.3574430000000035079210647381842136383056640625,140.37821900000000141517375595867633819580078125,1,"[歯科, ]"
2023-09-19,武田歯科医院,山辺町大字北垣２,山形県東村山郡山辺町大字北垣2,,2022年11月14日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,矢萩 弥奈,矢萩　弥奈,"[歯科領域の一次診療, ]",[],na,na,[],na,"[往診（終日対応することができるもの）, ]",[],1.0|-|-,na,na,1.0|-|-,18.8,38.30536000000000029785951483063399791717529296875,140.26019700000000511863618157804012298583984375,1,"[歯科, ]"
2023-09-19,安達歯科医院,中山町大字長崎３００５,山形県東村山郡中山町大字長崎3005,,2022年11月03日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,安達 節洋,安達　節洋,"[歯科領域の一次診療, ]",[],na,na,"[施設内における全面禁煙の実施, ]",na,"[歯科訪問診療, ]",[],2.0|-|-,na,na,3.0|-|-,40,38.3305280000000010431904229335486888885498046875,140.28078199999998787461663596332073211669921875,1,"[歯科, ]"
2023-09-19,伊藤歯科医院,山形市宮町５－１０－４２,山形県山形市宮町五丁目10-42,,2023年04月06日,https://www.pref.yamagata.jp/medical-net/score/med/med.php,個人,伊藤 太一,伊藤　太一,"[歯科領域の一次診療, ]",[],na,na,"[施設内における全面禁煙の実施, ]",na,"[往診（終日対応することができるもの）, 歯科訪問診療, 訪問歯科衛生指導, ]",[],2.0|-|-,na,na,2.0|-|-,23,38.26322400000000101272235042415559291839599609375,140.33863800000000310319592244923114776611328125,1,"[歯科, ]"
