timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-21,医療法人　朋悠会　大阪エアポート歯科,豊中市蛍池西町三丁目５５５番地　大阪国際空港ターミナルビル中央１階,大阪府豊中市螢池西町三丁目555, 大阪国際空港ﾀｰﾐﾅﾙﾋﾞﾙ中央1階,2023年4月18日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270093270,医療法人,朋悠会,新田　朋弘,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, ]",na,na,"[院内処方, , 視覚障がい者への配慮（音声による情報の伝達）, 聴覚障がい者への配慮（施設内の情報の表示）, 車椅子等利用者用駐車施設の有無, 車椅子対応トイレ, 多機能トイレの設置, 施設内における全面禁煙の実施, , ]",na,"[歯科訪問診療の実施, 訪問歯科衛生指導, 歯科疾患在宅療養管理, 在宅患者歯科治療時医療管理, ]","[病院との連携, 診療所との連携, ]",1|1|−,1|1|−,na,4|4|−,na,na,na,1,"[歯科, ]"
2023-09-21,いかり歯科医院,豊中市北条町１丁目３−１,大阪府豊中市北条町一丁目3-1,,2023年2月9日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270023190,個人,碇 裕至,碇　裕至,na,na,na,na,"[院内処方, , 施設内における全面禁煙の実施, , ]",na,na,"[病院との連携, ]",1|1|−,na,na,2|1|1,na,na,na,1,"[歯科, ]"
2023-09-21,池岡歯科,豊中市岡上の町４丁目３番１号　森井ビル２Ｆ,大阪府豊中市岡上ﾉ町四丁目3-1, 森井ﾋﾞﾙ2f,2023年2月20日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270022350,個人,池岡 憲,池岡　憲,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, ]",na,na,"[院内処方, 院外処方, 施設内における全面禁煙の実施, , ]",na,na,"[病院との連携, ]",1|1|−,na,na,−|−|−,na,na,na,1,"[歯科, ]"
2023-09-21,いけだ歯科,豊中市蛍池東町２丁目３番２号１階,大阪府豊中市螢池東町二丁目3-2, 1階,2023年2月1日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270073190,個人,池田 拓司,池田　拓司,"[歯科領域の一次診療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院内処方, 院外処方, 施設内における全面禁煙の実施, , ]",na,na,na,1|1|−,−|−|−,na,−|−|−,na,na,na,1,"[歯科, 小児歯科, ]"
2023-09-21,石原歯科医院,豊中市西泉丘１丁目３−７　メロデーハイム豊中泉ケ丘１Ｆ,大阪府豊中市西泉丘一丁目3-7, ﾒﾛﾃﾞ-ﾊｲﾑ豊中泉ｹ丘1f,2023年2月17日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270022850,個人,石原 昌文,石原　昌文,"[歯科領域の一次診療, ]",na,na,na,"[院内処方, , 施設内における全面禁煙の実施, , ]",na,na,na,1|1|−,na,na,1|−|1,na,na,na,2,"[歯科, ]"
2023-09-21,医療法人慈啓会　東町歯科,豊中市新千里東町３丁目６−１１８　ステラハイツ千里１０２号室・１０３号室,大阪府豊中市新千里東町三丁目6-118, ｽﾃﾗﾊｲﾂ千里102-･103-,2023年3月8日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270026370,医療法人,慈啓会,中川　敏和,"[歯科領域の一次診療, 成人の歯科矯正治療, 著しく歯科診療が困難な者の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院外処方, , 施設内における全面禁煙の実施, , ]",na,"[往診（終日往診可能以外）, 歯科訪問診療の実施, 訪問歯科衛生指導, 歯科疾患在宅療養管理, ]","[病院との連携, 診療所との連携, 薬局との連携, ]",1|1|−,na,na,1|−|1,na,na,na,2,"[歯科, 矯正歯科, 小児歯科, ]"
2023-09-21,いちかわ歯科医院,豊中市利倉西１−２−１９,大阪府豊中市利倉西一丁目2-19,,2023年1月26日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270023620,個人,市川 智一,市川　智一,"[歯科領域の一次診療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院内処方, , 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, , ]",na,"[往診（終日往診可能以外）, ]","[病院との連携, ]",1|1|−,na,na,1|−|1,na,na,na,2,"[歯科, 小児歯科, ]"
2023-09-21,伊藤歯科医院,豊中市上野坂２丁目１０−２,大阪府豊中市上野坂二丁目10-2,,2023年1月25日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270022090,個人,伊藤 恒生,伊藤　恒生,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, ]",na,na,"[院内処方, , 視覚障がい者への配慮（施設内点字ブロックの設置）, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, , ]",na,na,"[病院との連携, 診療所との連携, ]",1|1|−,na,na,1|−|1,na,na,na,2,"[歯科, 小児歯科, ]"
2023-09-21,伊東歯科医院,豊中市春日町１丁目１２−１７　司園芸貿易ビル２Ｆ,大阪府豊中市春日町一丁目12-17, 司園芸貿易ﾋﾞﾙ2f,2023年2月24日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270022600,個人,伊東 正史,伊東　正史,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, ]",na,na,"[院内処方, , 施設内における全面禁煙の実施, , ]",na,"[往診（終日対応することができるものに限る）, ]","[病院との連携, 診療所との連携, ]",1|1|−,na,na,na,na,na,na,2,"[歯科, ]"
2023-09-21,医療法人　ＯＭＳＢ　中垣歯科,豊中市中桜塚四丁目７番４号,大阪府豊中市中桜塚四丁目7-4,,2023年2月20日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270082360,医療法人,ＯＭＳＢ,中垣　直毅,"[歯科領域の一次診療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院内処方, , 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, , ]",na,"[歯科訪問診療の実施, ]","[病院との連携, 居宅介護支援事業所との連携, 診療所との連携, 訪問看護ステーションとの連携, ]",2|2|−,na,na,7|5|2,na,na,na,2,"[歯科, 小児歯科, ]"
2023-09-21,医療法人　清元會　ひがしさわ矯正歯科医院,豊中市蛍池東町１丁目３番１７号,大阪府豊中市螢池東町一丁目3-17,,2021年3月26日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270064880,医療法人,清元會,東澤　孝浩,na,na,na,na,[],na,na,na,2|1|1,1|1|−,na,4|3|1,na,na,na,2,"[矯正歯科, ]"
2023-09-21,医療法人　幸歯会　岡田庄内西歯科医院,豊中市庄内西３丁目１０−３,大阪府豊中市庄内西町三丁目10-3,,2023年2月3日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270061290,医療法人,幸歯会,岡田　幸明,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院内処方, 院外処方, 視覚障がい者への配慮（音声による情報の伝達）, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, , ]",na,"[往診（終日往診可能以外）, ]","[病院との連携, ]",5|2|3,na,na,4|1|3,na,na,na,2,"[歯科, 小児歯科, 矯正歯科, ]"
2023-09-21,医療法人　幸眞会　ひがし歯科医院,豊中市蛍池中町３丁目２番１号ルシオーレＡ棟４０１,大阪府豊中市螢池中町三丁目2-1, ﾙｼｵｰﾚa棟401,2023年2月2日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270068300,医療法人,幸眞会,東　和生,"[歯科領域の一次診療, ]",na,na,na,"[院外処方, , 施設内における全面禁煙の実施, , ]",na,na,"[病院との連携, ]",1.3|1|0.3,1|1|−,na,5|5|−,na,na,na,2,"[歯科, 小児歯科, ]"
2023-09-21,医療法人　五條歯科医院　第二診療所,豊中市庄内東町四丁目2番26号　インフィニティーフジ1F,大阪府豊中市庄内東町四丁目2-26, ｲﾝﾌｨﾆﾃｨ-ﾌｼﾞ1f,2023年2月9日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270084690,医療法人,五條歯科医院,清水　孝弘,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院内処方, 院外処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, , ]",na,"[往診（終日往診可能以外）, 歯科訪問診療の実施, ]","[病院との連携, 薬局との連携, ]",7.5|3|4.5,na,na,13|7|6,na,na,na,2,"[矯正歯科, 小児歯科, 歯科口腔外科, 歯科, ]"
2023-09-21,医療法人 真摯会　クローバー歯科クリニック　豊中駅前院,豊中市玉井町一丁目1番1-301　エトレ豊中,大阪府豊中市玉井町一丁目1-1-301, ｴﾄﾚ豊中,2023年2月8日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270084410,医療法人,真摯会,松本　康裕,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, ]",na,na,"[院内処方, 院外処方, 施設内における全面禁煙の実施, , ]",na,"[往診（終日往診可能以外）, 歯科訪問診療の実施, 訪問歯科衛生指導, ]","[病院との連携, ]",4|4|−,na,na,12|11|1,na,na,na,2,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-21,医療法人　慈啓会　北町歯科,豊中市新千里北町二丁目２０番１号　ノースヒルズ３階,大阪府豊中市新千里北町二丁目20-1, ﾉｰｽﾋﾙｽﾞ3階,2023年2月3日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270066240,医療法人,慈啓会,野洌　大,"[歯科領域の一次診療, 成人の歯科矯正治療, 著しく歯科診療が困難な者の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院外処方, , 施設内における全面禁煙の実施, , ]",na,"[往診（終日往診可能以外）, 歯科訪問診療の実施, ]","[病院との連携, ]",2|2|−,na,na,0.5|−|0.5,na,na,na,2,"[歯科, 矯正歯科, 小児歯科, ]"
2023-09-21,医療法人　聖翔会 リー・デンタルクリニック千里桃山台,豊中市上新田１丁目１０番２１号千里ドクターハウス１階,大阪府豊中市上新田一丁目10-21, 千里ﾄﾞｸﾀｰﾊｳｽ1階,2023年2月28日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270069080,医療法人,聖翔会,丸谷　善彦,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, 摂食機能障害の治療, ]","[埋伏歯抜歯, ]",na,na,"[院内処方, 院外処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, , ]",na,"[往診（終日対応することができるものに限る）, 歯科訪問診療の実施, 訪問歯科衛生指導, 在宅患者連携指導, 歯科疾患在宅療養管理, 在宅患者訪問口腔リハビリテーション指導管理, ]","[病院との連携, 居宅介護支援事業所との連携, 診療所との連携, 薬局との連携, 訪問看護ステーションとの連携, ]",7|3|4,na,na,8|4|4,na,na,na,2,"[歯科, 歯科口腔外科, 小児歯科, ]"
2023-09-21,医療法人　中道会　パリムデンタルクリニック,豊中市本町２−４−２　大前ビル３階,大阪府豊中市本町二丁目4-2, 大前ﾋﾞﾙ3階,2023年1月26日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270022270,医療法人,中道会,大前　太美雄,"[歯科領域の一次診療, ]",na,na,na,"[院内処方, 院外処方, 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, , ]",na,na,"[病院との連携, 診療所との連携, ]",1|1|−,2|2|−,na,−|−|−,na,na,na,2,"[歯科, ]"
2023-09-21,医療法人　福山歯科医院,豊中市上新田３丁目３番２５号　千里グランドハイツ,大阪府豊中市上新田三丁目3-25, 千里ｸﾞﾗﾝﾄﾞﾊｲﾂ,2023年3月9日,https://www.mfis.pref.osaka.jp/ap/qq/dtl/pwdetaillt01_002.aspx?chosanendo=2022&chosano=1&kikancd=3270060880,医療法人,福山歯科医院,福山　修,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[院内処方, , 車椅子利用者への配慮（施設のバリアフリー化の実施）, 施設内における全面禁煙の実施, , ]",na,na,"[病院との連携, ]",1|1|−,na,na,4|3|1,na,na,na,2,"[歯科, 小児歯科, 矯正歯科, ]"
