timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page
2023-09-02,愛知県厚生農業協同組合連合会 安城更生病院,安城市安城町東広畔２８番地,愛知県安城市安城町東広畔28,,2023年2月21日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=51823,個人,愛知県厚生農業協同組合連合会,度会 正人,na,"[埋伏歯抜歯, 顎関節症治療, 顎変形症治療, 顎骨骨折治療, 口唇、舌若しくは口腔(くう)粘膜の炎症又は外傷の治療, 唇顎口蓋裂治療, ]",na,na,"[適時及び適温による食事の提供, 病床外での食事, 選択可能な入院食の提供, 聴覚障害者への配慮（手話対応）, 聴覚障害者への配慮（施設内情報表示対応）, 視覚障害者への配慮（点字ブロック設置）, 車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 外来者用食堂の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[麻酔科標榜医による麻酔（麻酔管理）, ,, 全身麻酔, ,, 硬膜外麻酔, , 脊椎麻酔, ,, 神経ブロック, 硬膜外ブロックにおける麻酔剤の持続注入, , ]","[退院前在宅療養指導管理, 在宅自己注射指導管理, 在宅小児低血糖症患者指導管理, 在宅妊娠糖尿病患者指導管理, 在宅自己腹膜灌(かん)流指導管理, 在宅酸素療法指導管理, 在宅中心静脈栄養法指導管理, 在宅成分栄養経管栄養法指導管理, 在宅小児経管栄養法指導管理, 在宅自己導尿指導管理, 在宅人工呼吸指導管理, 在宅持続陽圧呼吸療法指導管理, 在宅悪性腫瘍等患者指導管理, 在宅寝たきり患者処置指導管理, 在宅自己疼(とう)痛管理指導管理, 在宅迷走神経電気刺激治療指導管理, 在宅気管切開患者指導管理, 在宅難治性皮膚疾患処置指導管理, ]",na,2|2|0,na,na,3|3|0,664,na,na,4
2023-09-02,医療法人純和会 矢作川病院,安城市藤井町南山１４１,愛知県安城市藤井町南山141,,2023年1月10日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=51825,個人,飯島 徳哲,千賀 威,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, ]",na,na,na,"[適時及び適温による食事の提供, 病床外での食事, 聴覚障害者への配慮（施設内情報表示対応）, 車椅子利用者への配慮（バリアフリー構造）, 車椅子等利用者用駐車施設, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,0||0,na,na,0||0,0,na,na,4
2023-09-02,新城市民病院,新城市北畑３２－１,愛知県新城市字北畑32-1,,2023年4月5日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=51837,個人,新城市長 下江洋行,新城市民病院長 横井佳博,"[歯科領域の一次診療, ]","[埋伏歯抜歯, 顎関節症治療, 顎骨骨折治療, 口唇、舌若しくは口腔(くう)粘膜の炎症又は外傷の治療, 口腔(くう)領域の腫瘍の治療, ]",na,na,"[適時及び適温による食事の提供, 病床外での食事, 選択可能な入院食の提供, 聴覚障害者への配慮（施設内情報表示対応）, 車椅子利用者への配慮（バリアフリー構造）, 車椅子等利用者用駐車施設, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 外来者用食堂の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[全身麻酔, , 硬膜外麻酔, , 脊椎麻酔, , 神経ブロック, 硬膜外ブロックにおける麻酔剤の持続注入, , ]","[在宅自己注射指導管理, 在宅自己腹膜灌(かん)流指導管理, 在宅酸素療法指導管理, 在宅中心静脈栄養法指導管理, 在宅自己導尿指導管理, 在宅人工呼吸指導管理, 在宅持続陽圧呼吸療法指導管理, 在宅悪性腫瘍等患者指導管理, 在宅寝たきり患者処置指導管理, 在宅気管切開患者指導管理, ]",na,1|1|0,na,na,3|3|0,87,na,na,4
2023-09-02,医療法人義興会可知記念病院,豊橋市南大清水町字富士見４５６番地,愛知県豊橋市南大清水町字富士見456,,2023年2月22日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=52020,医療法人,義興会 理事長 可知久充子,村田 善晴,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, 摂食機能障害の治療, ]",na,na,na,"[適時及び適温による食事の提供, 病床外での食事, 選択可能な入院食の提供, 車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|0,na,na,1|1|0,,na,na,4
2023-09-02,医療法人善恵会豊生病院,豊橋市多米西町一丁目２１番地１,愛知県豊橋市多米西町一丁目21-1,,2023年1月10日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=69806,医療法人,善恵会 理事長 長屋孝美,院長 廣 正彦,"[歯科領域の一次診療, ]",na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|0,na,na,1|1|0,,na,na,4
2023-09-02,豊橋市民病院,豊橋市青竹町字八間西５０,愛知県豊橋市青竹町字八間西50,,2023年2月10日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=52016,個人,豊橋市,院長 浦野 文博,"[著しく歯科診療が困難な者の歯科治療, 摂食機能障害の治療, ]","[埋伏歯抜歯, 顎関節症治療, 顎変形症治療, 顎骨骨折治療, 口唇、舌若しくは口腔(くう)粘膜の炎症又は外傷の治療, 口腔(くう)領域の腫瘍の治療, 唇顎口蓋裂治療, ]",na,na,"[適時及び適温による食事の提供, 病床外での食事, 選択可能な入院食の提供, 聴覚障害者への配慮（手話対応）, 聴覚障害者への配慮（施設内情報表示対応）, 視覚障害者への配慮（点字ブロック設置）, 車椅子利用者への配慮（バリアフリー構造）, 車椅子等利用者用駐車施設, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 外来者用食堂の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[麻酔科標榜医による麻酔（麻酔管理）, ,, 全身麻酔, ,, 硬膜外麻酔, , 脊椎麻酔, ,, 神経ブロック, 硬膜外ブロックにおける麻酔剤の持続注入, , ]","[退院前在宅療養指導管理, 在宅自己注射指導管理, 在宅小児低血糖症患者指導管理, 在宅妊娠糖尿病患者指導管理, 在宅自己腹膜灌(かん)流指導管理, 在宅酸素療法指導管理, 在宅中心静脈栄養法指導管理, 在宅成分栄養経管栄養法指導管理, 在宅小児経管栄養法指導管理, 在宅半固形栄養経管栄養法指導管理, 在宅自己導尿指導管理, 在宅人工呼吸指導管理, 在宅持続陽圧呼吸療法指導管理, 在宅悪性腫瘍等患者指導管理, 在宅寝たきり患者処置指導管理, 在宅肺高血圧症患者指導管理, 在宅気管切開患者指導管理, 在宅難治性皮膚疾患処置指導管理, 在宅腫瘍治療電場療法指導管理, 在宅経肛門的自己洗腸指導管理, ]",na,9|9|,na,na,7|4|3,630,na,na,4
2023-09-02,独立行政法人国立病院機構 豊橋医療センター,豊橋市飯村町浜道上５０,愛知県豊橋市飯村町浜道上50,,2023年1月13日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=52023,独立行政法人,国立病院機構 理事長 楠岡 英雄,独立行政法人国立病院機構 豊橋医療センター 院長 山下 克也,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, 摂食機能障害の治療, ]","[埋伏歯抜歯, 顎関節症治療, 顎骨骨折治療, 口唇、舌若しくは口腔(くう)粘膜の炎症又は外傷の治療, ]",na,na,"[適時及び適温による食事の提供, 病床外での食事, 選択可能な入院食の提供, 聴覚障害者への配慮（手話対応）, 視覚障害者への配慮（点字ブロック設置）, 車椅子利用者への配慮（バリアフリー構造）, 車椅子等利用者用駐車施設, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 外来者用食堂の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[麻酔科標榜医による麻酔（麻酔管理）, , 全身麻酔, ,, 硬膜外麻酔, , 脊椎麻酔, , 神経ブロック, 硬膜外ブロックにおける麻酔剤の持続注入, , ]","[在宅自己注射指導管理, 在宅酸素療法指導管理, 在宅成分栄養経管栄養法指導管理, 在宅自己導尿指導管理, 在宅人工呼吸指導管理, 在宅寝たきり患者処置指導管理, ]",na,2|1|1,na,na,2|1|1,232,na,na,4
2023-09-02,成田記念病院,豊橋市羽根井本町１３４,愛知県豊橋市羽根井本町134,,2023年1月24日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=52002,社会医療法人,明陽会,成田 真,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, 顎変形症治療, 顎骨骨折治療, 口唇、舌若しくは口腔(くう)粘膜の炎症又は外傷の治療, 口腔(くう)領域の腫瘍の治療, ]",na,na,"[適時及び適温による食事の提供, 病床外での食事, 聴覚障害者への配慮（施設内情報表示対応）, 視覚障害者への配慮（点字ブロック設置）, 車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 外来者用食堂の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[麻酔科標榜医による麻酔（麻酔管理）, ,, 全身麻酔, ,, 硬膜外麻酔, , 脊椎麻酔, , 神経ブロック, 硬膜外ブロックにおける麻酔剤の持続注入, , ]","[在宅自己注射指導管理, 在宅自己腹膜灌(かん)流指導管理, 在宅血液透析指導管理, 在宅酸素療法指導管理, 在宅中心静脈栄養法指導管理, 在宅成分栄養経管栄養法指導管理, 在宅自己導尿指導管理, 在宅人工呼吸指導管理, 在宅持続陽圧呼吸療法指導管理, 在宅悪性腫瘍等患者指導管理, 在宅寝たきり患者処置指導管理, 在宅自己疼(とう)痛管理指導管理, 在宅振戦等刺激装置治療指導管理, 在宅気管切開患者指導管理, ]",na,4|3|1,na,na,3|3|0,228,na,na,4
2023-09-02,医療法人桃源堂 後藤病院,豊川市桜木通４－１０－２,愛知県豊川市桜木通四丁目10-2,,2023年1月13日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=51845,個人,後藤 学,後藤 学,"[歯科領域の一次診療, 成人の歯科矯正治療, 顎変形症の歯科矯正治療, 著しく歯科診療が困難な者の歯科治療, ]","[埋伏歯抜歯, 顎関節症治療, 顎変形症治療, ]",na,na,"[適時及び適温による食事の提供, 車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[麻酔科標榜医による麻酔（麻酔管理）, , 全身麻酔, , 硬膜外麻酔, , 脊椎麻酔, , 神経ブロック, 硬膜外ブロックにおける麻酔剤の持続注入, , ]","[在宅自己注射指導管理, 在宅酸素療法指導管理, ]",na,2|2|0,na,na,5|4|1,28,na,na,4
2023-09-02,総合青山病院,豊川市小坂井町道地１００番地１,愛知県豊川市小坂井町道地100-1,,2023年3月15日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=51854,個人,理事長 牧野 一政,小森 義之,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, 摂食機能障害の治療, ]","[埋伏歯抜歯, 顎関節症治療, 顎骨骨折治療, 口唇、舌若しくは口腔(くう)粘膜の炎症又は外傷の治療, ]",na,na,"[適時及び適温による食事の提供, 病床外での食事, 選択可能な入院食の提供, 聴覚障害者への配慮（施設内情報表示対応）, 視覚障害者への配慮（点字表示対応）, 車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[麻酔科標榜医による麻酔（麻酔管理）, , 全身麻酔, , 硬膜外麻酔, , 脊椎麻酔, , 神経ブロック, 硬膜外ブロックにおける麻酔剤の持続注入, ]","[退院前在宅療養指導管理, 在宅自己注射指導管理, 在宅酸素療法指導管理, 在宅中心静脈栄養法指導管理, 在宅成分栄養経管栄養法指導管理, 在宅自己導尿指導管理, 在宅持続陽圧呼吸療法指導管理, 在宅寝たきり患者処置指導管理, ]",na,2|2|0,na,na,2|2|0,78,na,na,5
2023-09-02,豊川市民病院,豊川市八幡町野路２３,愛知県豊川市八幡町野路23,,2023年2月2日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=51843,個人,豊川市長 竹本 幸夫,佐野 仁,na,"[埋伏歯抜歯, 顎関節症治療, 顎変形症治療, 顎骨骨折治療, 口唇、舌若しくは口腔(くう)粘膜の炎症又は外傷の治療, 口腔(くう)領域の腫瘍の治療, 唇顎口蓋裂治療, ]",na,na,"[適時及び適温による食事の提供, 選択可能な入院食の提供, 聴覚障害者への配慮（手話対応）, 聴覚障害者への配慮（施設内情報表示対応）, 視覚障害者への配慮（音声による情報の伝達）, 視覚障害者への配慮（点字ブロック設置）, 視覚障害者への配慮（点字表示対応）, 車椅子利用者への配慮（バリアフリー構造）, 車椅子等利用者用駐車施設, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 外来者用食堂の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[麻酔科標榜医による麻酔（麻酔管理）, ,, 全身麻酔, ,, 硬膜外麻酔, , 脊椎麻酔, , 神経ブロック, 硬膜外ブロックにおける麻酔剤の持続注入, , ]","[退院前在宅療養指導管理, 在宅自己注射指導管理, 在宅妊娠糖尿病患者指導管理, 在宅酸素療法指導管理, 在宅中心静脈栄養法指導管理, 在宅成分栄養経管栄養法指導管理, 在宅小児経管栄養法指導管理, 在宅自己導尿指導管理, 在宅人工呼吸指導管理, 在宅持続陽圧呼吸療法指導管理, 在宅悪性腫瘍等患者指導管理, 在宅寝たきり患者処置指導管理, 在宅肺高血圧症患者指導管理, 在宅気管切開患者指導管理, 在宅経腸投薬指導管理, ]",na,5|5|0,na,na,5|4|1,404,na,na,5
2023-09-02,蒲郡市民病院,蒲郡市平田町向田１番地１,愛知県蒲郡市平田町向田1-1,,2023年2月21日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=51855,個人,蒲郡市長 鈴木寿明,院長 中村 誠,"[歯科領域の一次診療, 著しく歯科診療が困難な者の歯科治療, 摂食機能障害の治療, ]","[埋伏歯抜歯, 顎関節症治療, 顎変形症治療, 顎骨骨折治療, 口唇、舌若しくは口腔(くう)粘膜の炎症又は外傷の治療, 口腔(くう)領域の腫瘍の治療, 唇顎口蓋裂治療, ]",na,na,"[適時及び適温による食事の提供, 病床外での食事, 選択可能な入院食の提供, 車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 院内売店の設置, 外来者用食堂の設置, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[麻酔科標榜医による麻酔（麻酔管理）, , 全身麻酔, ,, 硬膜外麻酔, , 脊椎麻酔, , 神経ブロック, 硬膜外ブロックにおける麻酔剤の持続注入, , ]","[退院前在宅療養指導管理, 在宅自己注射指導管理, 在宅妊娠糖尿病患者指導管理, 在宅酸素療法指導管理, 在宅中心静脈栄養法指導管理, 在宅成分栄養経管栄養法指導管理, 在宅小児経管栄養法指導管理, 在宅自己導尿指導管理, 在宅人工呼吸指導管理, 在宅持続陽圧呼吸療法指導管理, 在宅寝たきり患者処置指導管理, 在宅自己疼(とう)痛管理指導管理, 在宅気管切開患者指導管理, ]",na,4|4|0,na,na,3|1|2,279,na,na,5
2023-09-02,三菱電機株式会社 名古屋製作所 健康増進センター,名古屋市東区矢田南５－１－１４,愛知県名古屋市東区矢田南五丁目1-14,,2022年12月19日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=55453,個人,三菱電機(株)名古屋製作所,大倉 暖,na,na,na,na,"[多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, ,  ]",na,na,na,1||1,na,na,1|1|,,na,na,5
2023-09-02,北医療生活協同組合 あじま診療所,名古屋市北区楠味鋺３－１００１－１,愛知県名古屋市北区楠味鋺三丁目1001-1,,2016年5月25日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=55568,個人,北医療生活協同組合,森 英一,na,na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), , 駐車場の有無（契約駐車場も含む）]",na,"[在宅自己注射指導管理, 在宅酸素療法指導管理, 在宅中心静脈栄養法指導管理, 在宅自己導尿指導管理, 在宅人工呼吸指導管理, 在宅寝たきり患者処置指導管理, ]",na,2|2|,na,na,3|3|,,na,na,5
2023-09-02,医療法人紫陽 クリニックサンセール清里,名古屋市西区比良三丁目１０４番地,愛知県名古屋市西区比良三丁目104,,2023年1月17日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=55421,医療法人,紫陽,糖谷 治彦,"[歯科領域の一次診療, ]","[埋伏歯抜歯, ]",na,na,"[車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,2|2|0,na,na,3|3|,0,na,na,5
2023-09-02,徳田クリニック,名古屋市中村区千原町４番６５号,愛知県名古屋市中村区千原町4-65,,2023年2月2日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=68324,個人,徳田 衛,徳田 衛,"[歯科領域の一次診療, ]",na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), , 駐車場の有無（契約駐車場も含む）]",na,"[在宅自己注射指導管理, 在宅酸素療法指導管理, ]",na,1|1|,na,na,na,,na,na,5
2023-09-02,名駅さくら医院・名古屋歯科,名古屋市中村区太閤一丁目２０番９号 ランヴォール名駅２階,愛知県名古屋市中村区太閤一丁目20-9, ﾗﾝｳﾞｫ-ﾙ名駅2階,2023年2月27日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=71957,医療法人,さくら会,阪上 剛,na,na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, , 駐車場の有無（契約駐車場も含む）]",na,na,na,|2|1,na,na,|3|,,na,na,5
2023-09-02,愛知三の丸クリニック,名古屋市中区三の丸３丁目２番１号,愛知県名古屋市中区三ﾉ丸三丁目2-1,,2023年1月16日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=67159,個人,地方職員共済組合愛知県支部,飯田 將人,"[歯科領域の一次診療, ]",na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,"[在宅自己注射指導管理, 在宅酸素療法指導管理, 在宅持続陽圧呼吸療法指導管理, ]",na,1|1|,na,na,2|2|,,na,na,5
2023-09-02,アルゴメディカルサロン,名古屋市中区新栄３丁目２０番２８号 ライフ＆シニアハウス千種４階,愛知県名古屋市中区新栄三丁目20-28, ﾗｲﾌ&ｼﾆｱﾊｳｽ千種4階,2022年6月3日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=69696,医療法人,社団明照会,守屋憲人,na,na,na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,na,na,na,na,,na,na,5
2023-09-02,厚生労働省第二共済組合名古屋医療センター診療部,名古屋市中区三の丸４－１－１,愛知県名古屋市中区三ﾉ丸四丁目1-1,,2010年10月20日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=55771,個人,厚生労働省第二共済組合名古屋医療センター所属所長,所属所長,na,na,na,na,"[,  ]",na,na,na,na,na,na,na,,na,na,5
2023-09-02,名古屋国税局診療所,名古屋市中区三の丸３－３－２,愛知県名古屋市中区三ﾉ丸三丁目3-2,,2013年7月31日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=55626,個人,財務省共済組合名古屋国税局支部 支部長 冨永哲夫,近藤 隆,"[歯科領域の一次診療, ]",na,na,na,"[施設内における全面禁煙の実施, ,  ]",na,na,na,1|1|,na,na,na,,na,na,5
2023-09-02,三菱ＵＦＪ銀行 健康センター（名古屋）,名古屋市中区錦３－２１－２４,愛知県名古屋市中区錦三丁目21-24,,2021年10月18日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=55752,個人,三菱ＵＦＪ銀行,石黒 有子,na,na,na,na,"[,  ]",na,na,na,2|1|1,na,na,5|5|,,na,na,5
2023-09-02,名古屋市中央療育センター,名古屋市昭和区折戸町４丁目１６番地,愛知県名古屋市昭和区折戸町四丁目16,,2018年6月5日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=54958,個人,名古屋市 代表者 名古屋市長 河村 たかし,谷合 弘子,na,na,na,na,"[聴覚障害者への配慮（施設内情報表示対応）, 視覚障害者への配慮（点字ブロック設置）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,0||0,na,na,0||0,,na,na,5
2023-09-02,まごころの杜クリニック,名古屋市熱田区幡野町17番10号,愛知県名古屋市熱田区幡野町17-10,,2023年1月20日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=66687,医療法人,陽明会,岩尾 康子,na,na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,"[在宅自己注射指導管理, 在宅酸素療法指導管理, 在宅中心静脈栄養法指導管理, 在宅成分栄養経管栄養法指導管理, 在宅自己導尿指導管理, 在宅人工呼吸指導管理, 在宅持続陽圧呼吸療法指導管理, 在宅悪性腫瘍等患者指導管理, 在宅寝たきり患者処置指導管理, 在宅自己疼(とう)痛管理指導管理, 在宅気管切開患者指導管理, ]",na,na,na,na,na,,na,na,5
2023-09-02,医療法人 鳥居歯科眼科,名古屋市守山区小幡２－６－３０,愛知県名古屋市守山区小幡二丁目6-30,,2023年1月23日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=55774,個人,鳥居 良彦,鳥居 良彦,"[歯科領域の一次診療, 顎変形症の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, 口唇、舌若しくは口腔(くう)粘膜の炎症又は外傷の治療, ]",na,na,"[車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,1|1|,,na,na,5
2023-09-02,さくら医院,名古屋市緑区鳴子町三丁目４９番地の２３,愛知県名古屋市緑区鳴子町三丁目49-23,,2023年7月31日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=70116,医療法人,さくら会,溝口 公士,"[歯科領域の一次診療, 成人の歯科矯正治療, ]",na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,7|4|3,na,na,4|4|0,,na,na,5
2023-09-02,ロイヤルベルクリニック,名古屋市緑区水広１－１７１５,愛知県名古屋市緑区水広一丁目1715,,2023年1月30日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=56267,医療法人,葵鐘会 理事長 山下守,柿坂 宜孝,"[歯科領域の一次診療, ]",na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]","[麻酔科標榜医による麻酔（麻酔管理）, 全身麻酔, , 硬膜外麻酔, , 脊椎麻酔, , 硬膜外ブロックにおける麻酔剤の持続注入, ]",na,na,na,na,na,na,11,na,na,5
2023-09-02,厚生労働省第二共済組合 東名古屋病院診療部,名古屋市名東区梅森坂５－１０１,愛知県名古屋市名東区梅森坂五丁目101,,2022年7月13日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=54920,個人,厚生労働省第二共済組合 東名古屋病院所属所,奥田 聡,na,na,na,na,"[,  ]",na,na,na,na,na,na,na,,na,na,5
2023-09-02,ＭＡクリニック,名古屋市天白区焼山１－５０２－１,愛知県名古屋市天白区焼山一丁目502-1,,2019年11月28日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=67427,na,na,na,"[成人の歯科矯正治療, ]",na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,1|1|,na,na,na,,na,na,6
2023-09-02,特別養護老人ホーム 千寿乃里診療所,名古屋市天白区原３－１０５,愛知県名古屋市天白区原三丁目105,,2016年8月6日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=56214,社会福祉法人,天白原福祉会,江崎 優,na,na,na,na,"[,  ]",na,na,na,na,na,na,na,,na,na,6
2023-09-02,愛知県津島保健所診療室,津島市橘町４丁目５０－２,愛知県津島市橘町四丁目50-2,,2023年2月8日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=53279,個人,愛知県知事 大村 秀章,近藤 良伸,na,na,na,na,"[多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,na,na,na,na,,na,na,6
2023-09-02,海部地区急病診療所,津島市莪原町字郷西３７,愛知県津島市莪原町字郷西37,,2020年6月12日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=53295,個人,海部地区急病診療所組合管理者 日永貴章,海部地区急病診療所長 下方 辰幸,na,na,na,na,"[, 駐車場の有無（契約駐車場も含む）]",na,na,na,0||0,na,na,0||0,,na,na,6
2023-09-02,愛西市佐織保健センター,愛西市小津町観音堂２７番地,愛知県愛西市小津町観音堂27,,2023年1月30日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=53337,個人,愛西市長 日永 貴章,鵜飼 康司,na,na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,0||0,na,na,0||0,,na,na,6
2023-09-02,愛西市佐屋保健センター,愛西市稲葉町米野２２５番地１,愛知県愛西市稲葉町米野225-1,,2023年1月30日,https://iryojoho.pref.aichi.jp/medical/detail.cfm?objectid=53330,個人,愛西市長 日永 貴章,鵜飼 康司,na,na,na,na,"[車椅子利用者への配慮（バリアフリー構造）, 多機能トイレの設置(車いす対応トイレに加え、おむつ替えシート・ベビーチェア等), 施設内における全面禁煙の実施, , 駐車場の有無（契約駐車場も含む）]",na,na,na,0||0,na,na,2|2|0,,na,na,6
