timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-22,ニコデンタルクリニック　戸塚歯科,横浜市戸塚区戸塚町９９番地ポルテさくら３０２号室,神奈川県横浜市戸塚区戸塚町99,ﾎﾟﾙﾃｻｸﾗ302-,2023年08月30日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14290081&ir=03,na,医療法人社団 アフロディーテ (横山 知芳),芳村 俊,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,na,na,na,na,2|-|-,na,na,2|-|-,10,na,na,1,歯科
2023-09-22,花村歯科医院,綾瀬市上土棚南１－１１－９－１０１,神奈川県綾瀬市上土棚南一丁目11-9-101,,2023年08月29日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288834&ir=03,na,花村愼也,花村愼也,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,歯科訪問診療,"病院との連携,診療所との連携,薬局との連携",2|-|-,na,na,3|-|-,30,na,na,1,"歯科, 矯正歯科, 小児歯科"
2023-09-22,西島デンタルクリニック,横浜市戸塚区戸塚町１６番地１５グリーンシード鈴木ビル１階,神奈川県横浜市戸塚区戸塚町16-15,ｸﾞﾘｰﾝｼｰﾄﾞ鈴木ﾋﾞﾙ1階,2023年08月29日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14290073&ir=03,na,医療法人社団 玄有會 (西島 啓晃),西島 啓晃,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,"退院時共同指導,歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理","病院との連携,診療所との連携",3|-|-,na,na,4|-|-,30,na,na,1,歯科
2023-09-22,愛名やまゆり園診療所,厚木市愛名１０００,神奈川県厚木市愛名1000,,2023年08月28日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14015099&ir=02,na,社会福祉法人かながわ共同会 (理事長 山下 康),春原善治,歯科領域の一次診療,na,na,na,['車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)'],na,na,na,0.5|-|-,na,na,1|-|-,16.6,na,na,1,"内科, 精神科, 歯科, 皮膚科"
2023-09-22,アズール歯科クリニック,藤沢市本鵠沼二丁目１５番１０号,神奈川県藤沢市本鵠沼二丁目15-10,,2023年08月28日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14249839&ir=03,na,加藤 聡亮,加藤 聡亮,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携,薬局との連携",2|-|-,na,na,2|-|-,28,na,na,1,"歯科, 小児歯科, 歯科口腔外科"
2023-09-22,ＡＯＩ国際病院,川崎市川崎区田町２－９－１,神奈川県川崎市川崎区田町二丁目9-1,,2023年08月25日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14228521&ir=01,na,医療法人社団 葵会 (理事長 新谷 幸義),フルカワ ヨシユキ,"歯科領域の一次診療,成人の歯科矯正治療,唇顎口蓋裂の歯科矯正治療,顎変形症の歯科矯正治療,著しく歯科診療が困難な者の歯科治療,摂食機能障害の治療","埋伏歯抜歯,顎関節症治療,顎変形症治療,顎骨骨折治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療,口腔領域の腫瘍の治療,唇顎口蓋裂治療",na,na,"['障害者に対するサービス内容(施設内点字ブロックの設置,点字による表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,多機能トイレを設置している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,2|-|-,na,na,2|-|-,750.2,na,na,1,"内科, 呼吸器内科, 循環器内科, 糖尿病代謝内科, 皮膚科, 神経内科, 消化器内科, 形成外科, 整形外科, 脳神経外科, 耳鼻いんこう科, 小児科, 眼科, 精神科, 心療内科, 婦人科, 乳腺外科, 泌尿器科, 歯科, リウマチ科, 消化器外科, 外科, リハビリテーション科, 放射線科, 麻酔科, 歯科口腔外科, 人工透析内科, 心臓・血管外科, 腎臓内科, 呼吸器外科"
2023-09-22,神奈川県立さがみ緑風園診療所,相模原市南区麻溝台２－４－１８,神奈川県相模原市南区麻溝台二丁目4-18,,2023年08月25日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14107732&ir=02,na,神奈川県 (黒岩祐治),及能 久隆,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,"内科, 精神科, 神経内科, 整形外科, 皮膚科, 泌尿器科, 眼科, リハビリテーション科, 歯科"
2023-09-22,湘南台いつき歯科クリニック,藤沢市湘南台二丁目４番地１ ６３田中ビル２階２Ｂ・２Ｃ・２Ｄ号室,神奈川県藤沢市湘南台二丁目4-1, 63田中ﾋﾞﾙ2階2b･2c･2d号室,2023年08月17日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288419&ir=03,na,五城 三雄,五城 三雄,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",1|-|-,na,na,2|-|-,18,na,na,1,歯科
2023-09-22,医療法人社団　温心会　ねもと歯科クリニック,逗子市逗子４－３－４３,神奈川県逗子市逗子四丁目3-43,,2023年08月16日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288346&ir=03,na,医療法人社団 温心会 ねもと歯科クリニック (根本 京子),根本 キョウコ,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,"['障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,"病院との連携,診療所との連携",3|-|-,na,na,5.4|-|-,40,na,na,1,歯科
2023-09-22,大船総合歯科クリニック,鎌倉市大船３－１－７ レガート大船,神奈川県鎌倉市大船三丁目1-7, ﾚｶﾞ-ﾄ大船,2023年08月16日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288354&ir=03,na,進藤敬,進藤 敬,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,na,"病院との連携,薬局との連携",1|-|-,na,na,0|-|-,na,na,na,1,歯科
2023-09-22,センター南やまもと矯正歯科,横浜市都筑区茅ケ崎中央９番３号グラディスセンター南コート１階,神奈川県横浜市都筑区茅ｹ崎中央9-3, ｸﾞﾗﾃﾞｨｽｾﾝﾀｰ南ｺｰﾄ1階,2023年08月10日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14289300&ir=03,na,医療法人アプリシエイト (山本 尚),山本 尚,"成人の歯科矯正治療,唇顎口蓋裂の歯科矯正治療,顎変形症の歯科矯正治療",na,na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,na,"病院との連携,診療所との連携",2|-|-,na,na,3|-|-,28,na,na,1,矯正歯科
2023-09-22,ヨコハマディーディーデンタルクリニック,横浜市西区南幸２丁目８－９ブライト横浜ビル２階,神奈川県横浜市西区南幸二丁目8-9,ﾌﾞﾗｲﾄ横浜ﾋﾞﾙ2階,2023年08月08日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288214&ir=03,na,池田 岳史,池田 岳史,成人の歯科矯正治療,na,na,na,"['障害者に対するサービス内容(施設内の情報の表示)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,3|-|-,na,na,na,1,矯正歯科
2023-09-22,医療法人社団敬友会　久保倉歯科医院,大和市福田５５２９,神奈川県大和市福田5529,,2023年08月04日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14026155&ir=03,na,医療法人社団敬友会 (久保倉弘孝),山添 有,"歯科領域の一次診療,成人の歯科矯正治療,著しく歯科診療が困難な者の歯科治療,摂食機能障害の治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,['障害者に対するサービス内容(音声による情報の伝達)'],na,"歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者歯科治療時医療管理,在宅患者訪問口腔リハビリテーション指導管理,小児在宅患者訪問口腔リハビリテーション指導管理","病院との連携,診療所との連携,訪問看護ステーションとの連携,居宅介護支援事業所との連携,薬局との連携",2|-|-,na,na,3|-|-,65,na,na,1,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科, その他"
2023-09-22,緑区オーク歯科クリニック,横浜市緑区中山１丁目２－１,神奈川県横浜市緑区中山一丁目2-1,,2023年08月04日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14223201&ir=03,na,医療法人社団統侏会（加賀圭） (加賀 圭),草刈重子,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,na,na,2.5|-|-,na,na,2.5|-|-,21.5,na,na,1,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-22,オーク歯科クリニック桜ヶ丘,大和市福田２－７－１,神奈川県大和市福田二丁目7-1,,2023年08月04日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14231697&ir=03,na,医療法人社団 統侏会 (加賀 圭),五十嵐未紀子,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,2|-|-,na,na,3|-|-,21.1,na,na,1,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-22,麻生区オーク歯科クリニック,川崎市麻生区上麻生５－４３－３ 小野店舗１階、２階,神奈川県川崎市麻生区上麻生五丁目43-3, 小野店舗1階､2階,2023年08月04日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14247224&ir=03,na,医療法人社団統侏会（加賀圭） (加賀圭),大場 暢恵,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,na,na,3|-|-,na,na,3|-|-,25.1,na,na,1,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-22,オーク歯科クリニック,大和市中央４－４－５ 麻布貿易ビル１Ｆ,神奈川県大和市中央四丁目4-5, 麻布貿易ﾋﾞﾙ1f,2023年08月04日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14274086&ir=03,na,医療法人社団統侏会（加賀圭） (加賀圭),加賀圭,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,4|-|-,na,na,4.2|-|-,39.3,na,na,1,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
2023-09-22,南区オーク歯科クリニック,相模原市南区東林間５－１－５ セレノ東林間１階、２階,神奈川県相模原市南区東林間五丁目1-5, ｾﾚﾉ東林間1階､2階,2023年08月04日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288443&ir=03,na,医療法人社団 統侏会 (理事長加賀圭),小林祐子,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,na,1.5|-|-,na,na,1.5|-|-,12.4,na,na,1,"歯科, 小児歯科"
2023-09-22,Ｋデンタル,横浜市青葉区市ケ尾町１０７０－５,神奈川県横浜市青葉区市ｹ尾町1070-5,,2023年08月03日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14289261&ir=03,na,河野 未央,河野未央,"歯科領域の一次診療,成人の歯科矯正治療",口唇、舌若しくは口腔粘膜の炎症又は外傷の治療,na,na,"['障害者に対するサービス内容(施設内の情報の表示)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している)', '受動喫煙を防止するための措置(施設内を全面禁煙としている)']",na,na,病院との連携,1|-|-,na,na,na,na,na,na,1,"歯科, 小児歯科, 矯正歯科"
2023-09-22,三愛歯科医院,川崎市川崎区東門前三丁目４番１号,神奈川県川崎市川崎区東門前三丁目4-1,,2023年08月02日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288648&ir=03,na,山村 優花,山村 優花,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療,口腔領域の腫瘍の治療",na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,na,"病院との連携,薬局との連携",1|-|-,na,na,2|-|-,na,na,na,1,歯科
2023-09-22,横山歯科医院,川崎市麻生区百合丘１－６－２０,神奈川県川崎市麻生区百合丘一丁目6-20,,2023年08月02日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288672&ir=03,na,横山 徳茂,横山徳茂,歯科領域の一次診療,"埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,na,"病院との連携,薬局との連携",2|-|-,na,na,na,na,na,na,1,歯科
2023-09-22,医療法人社団煌雅会　たから歯科クリニック,川崎市幸区下平間２０５番地２エクセルダイア新川崎１０２号室,神奈川県川崎市幸区下平間205-2,ｴｸｾﾙﾀﾞｲｱ新川崎102-,2023年08月01日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288664&ir=03,na,医療法人社団煌雅会 (門脇 秀樹),門脇 秀樹,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療",na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,na,"病院との連携,診療所との連携",1.3|-|-,na,na,4|-|-,40,na,na,1,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科"
2023-09-22,大神歯科診療所,平塚市大神字一之堰６０５外 ＴＨＥ ＯＵＴＬＥＴＳ ＳＨＯＮＡＮ ＨＩＲＡＴＳＵＫＡ １階１２１６区画,神奈川県平塚市大神字一之堰605,外 the outlets shonan hiratsuka 1階1216区画,2023年07月28日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14288532&ir=03,na,今井 亜理紗,今井 亜理紗,"歯科領域の一次診療,成人の歯科矯正治療","埋伏歯抜歯,顎関節症治療,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,"['障害者に対するサービス内容(施設内点字ブロックの設置)', '車椅子等利用者に対する配慮(施設のバリアフリー化を実施している,車椅子等利用者用駐車施設がある,多機能トイレを設置している)', '受動喫煙を防止するための措置(特定屋外喫煙場所を設置している)']",na,na,"病院との連携,診療所との連携,薬局との連携",1|-|-,na,na,1|-|-,0,na,na,1,歯科
2023-09-22,テイ歯科医院,横浜市南区六ツ川一丁目２１０番地１ ２Ｆ,神奈川県横浜市南区六ﾂ川一丁目210-1, 2f,2023年07月28日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14289199&ir=03,na,加藤 寛治,加藤 寛治,"歯科領域の一次診療,著しく歯科診療が困難な者の歯科治療","埋伏歯抜歯,口唇、舌若しくは口腔粘膜の炎症又は外傷の治療",na,na,['受動喫煙を防止するための措置(施設内を全面禁煙としている)'],na,"往診（２４時間対応ではない）,歯科訪問診療,訪問歯科衛生指導,歯科疾患在宅療養管理,在宅患者歯科治療時医療管理,在宅患者訪問口腔リハビリテーション指導管理,小児在宅患者訪問口腔リハビリテーション指導管理","病院との連携,診療所との連携,居宅介護支援事業所との連携,薬局との連携",1|-|-,na,na,2|-|-,20,na,na,1,歯科
2023-09-22,ひとみ歯科こどもおとなクリニック,川崎市川崎区新川通４－１３ ＭＧエステート川崎１階 １０２号室,神奈川県川崎市川崎区新川通4-13, mgｴｽﾃｰﾄ川崎1階 102-,2023年07月20日,http://www.iryo-kensaku.jp/kanagawa/kensaku/IryoSisetsuInfo.aspx?sy=m&cm=s&di=n&id=14285932&ir=03,na,橋本 宏美,橋本宏美,na,"埋伏歯抜歯,顎関節症治療",na,na,na,na,na,病院との連携,2|-|-,na,na,4|-|-,na,na,na,1,"歯科, 小児歯科, 歯科口腔外科, 矯正歯科"
