timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-04,磯部歯科医院,甲府市上石田３－２０－２５,山梨県甲府市上石田三丁目20-25,,2018/06/04,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000062,na,磯部久政,磯部久政,na,['埋伏歯抜歯'],na,na,"['院内処方', '施設内における全面禁煙の実施']",na,na,['病院との連携'],1|1|-,na,na,3|3|-,25,na,na,1,"[歯科, ]"
2023-09-04,一瀬歯科医院,甲府市中央４－５－２１,山梨県甲府市中央四丁目5-21,,2022/06/27,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000093,na,一瀬謙一郎,一瀬謙一郎,['歯科領域の一次診療'],na,na,na,['院内処方'],na,['歯科訪問診療'],['病院との連携'],1|1|-,na,na,1|-|1,7,na,na,1,"[歯科, ]"
2023-09-04,井上歯科医院,甲府市城東２－２０－１４,山梨県甲府市城東二丁目20-14,,2021/02/04,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000065,na,井上 圭二,井上 圭二,"['歯科領域の一次診療', '成人の歯科矯正治療']","['埋伏歯抜歯', '顎関節症治療']",na,na,['院内処方'],na,['歯科訪問診療'],na,2|2|-,na,na,na,21,na,na,1,"[歯科, ]"
2023-09-04,今沢歯科医院,甲府市青沼３－４－９,山梨県甲府市青沼三丁目4-9,,2020/07/30,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000070,na,今沢優,今沢優,['歯科領域の一次診療'],['埋伏歯抜歯'],na,na,"['院内処方', '施設内における全面禁煙の実施']",na,"['往診（終日往診可能以外）', '歯科訪問診療']","['病院との連携', '居宅介護支援事業所との連携']",1|1|-,na,na,1|-|1,6.4,na,na,1,"[歯科, ]"
2023-09-04,今村臨床歯科研究所,甲府市丸の内１－１３－７,山梨県甲府市丸ﾉ内一丁目13-7,,2016/06/21,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000014,na,今村靖,今村靖,"['歯科領域の一次診療', '成人の歯科矯正治療', '唇顎口蓋裂の歯科矯正治療', '著しく歯科診療が困難な者（障害者等）の歯科治療', '摂食機能障害の治療']","['埋伏歯抜歯', '顎関節症治療', '顎変形症治療', '口唇・舌・口くう粘膜の炎症・外傷・腫瘍の治療']",na,na,"['院内処方', '喫煙室の設置', '医療に関する相談員の配置']",na,na,"['病院との連携', '診療所との連携', '薬局との連携']",2|2|-,na,na,2.5|2|0.5,25.6,na,na,1,"[歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-04,医療法人社団すずき歯科クリニック,甲府市湯田１－１４－８,山梨県甲府市湯田一丁目14-8,,2023/06/22,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000432,na,理事長 鈴木 和人,理事長 鈴木 和人,['歯科領域の一次診療'],"['埋伏歯抜歯', '顎関節症治療']",na,na,['院内処方'],na,na,na,4|2|2,na,na,7.5|6|1.5,70,na,na,1,"[歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-04,医療法人淳道会隈部歯科医院,甲府市伊勢４－１－１,山梨県甲府市伊勢四丁目1-1,,2022/06/27,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000004,na,隈部まさる,隈部まさる,"['歯科領域の一次診療', '成人の歯科矯正治療']","['埋伏歯抜歯', '顎関節症治療', '口唇・舌・口くう粘膜の炎症・外傷・腫瘍の治療']",na,na,"['手話による対応', '施設内の情報の表示', '施設のバリアフリー化の実施', '施設内における全面禁煙の実施', '医療に関する相談員の配置']",na,na,"['病院との連携', '診療所との連携']",1.5|1|0.5,na,na,3|2|1,15,na,na,1,"[歯科, 小児歯科, ]"
2023-09-04,上田歯科医院,甲府市丸の内２－１６－９,山梨県甲府市丸ﾉ内二丁目16-9,,2009/08/07,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000021,na,上田昭雄,上田昭雄,['歯科領域の一次診療'],na,na,na,['施設内における全面禁煙の実施'],na,na,na,1|-|-,na,na,1|1|-,20,na,na,1,"[歯科, 矯正歯科, 小児歯科, ]"
2023-09-04,臼井歯科医院,甲府市丸の内３－１９－４,山梨県甲府市丸ﾉ内三丁目19-4,,2020/06/03,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000031,na,臼井和彦,臼井和彦,['歯科領域の一次診療'],"['埋伏歯抜歯', '顎関節症治療']",na,na,"['院内処方', '施設内における全面禁煙の実施']",na,['歯科訪問診療'],na,3|3|-,na,na,1.5|1|1,15,na,na,1,"[歯科, ]"
2023-09-04,内田歯科医院,甲府市美咲１－１５－６,山梨県甲府市美咲一丁目15-6,,2020/09/10,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000116,na,内田 祥,内田 祥,['歯科領域の一次診療'],na,na,na,"['院内処方', '施設内における全面禁煙の実施']",na,"['往診（終日往診可能以外）', '歯科訪問診療']","['病院との連携', '診療所との連携']",1.5|1|0.5,na,na,1.5|-|1.5,23,na,na,1,"[歯科, ]"
2023-09-04,江間ファミリー歯科・矯正歯科,甲府市相生１－７－１５,山梨県甲府市相生一丁目7-15,,2022/06/11,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000702,na,江間誠二,江間誠二,"['歯科領域の一次診療', '成人の歯科矯正治療', '唇顎口蓋裂の歯科矯正治療']","['埋伏歯抜歯', '顎関節症治療', '唇顎口蓋裂治療']",na,na,"['院内処方', '施設のバリアフリー化の実施', '車椅子対応トイレ', '施設内における全面禁煙の実施', '医療に関する相談員の配置']",na,"['歯科訪問診療', '訪問歯科衛生指導', '歯科疾病住宅療養管理', '在宅患者歯科治療総合医療管理']",['病院との連携'],4|4|-,na,na,10.9|10|0.9,80,na,na,2,"[歯科, 矯正歯科, 小児歯科, ]"
2023-09-04,大森歯科医院,甲府市丸の内１－１７－４,山梨県甲府市丸ﾉ内一丁目17-4,,2021/06/30,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000016,na,大森 淨二,大森 淨二,['歯科領域の一次診療'],na,na,na,"['院内処方', '施設内における全面禁煙の実施']",na,['往診（終日往診可能以外）'],['病院との連携'],1|1|-,na,na,3|1|2,16,na,na,2,"[歯科, ]"
2023-09-04,大森歯科医院,甲府市上町１０４５－７,山梨県甲府市上町1045-7,,2019/07/04,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000668,na,大森 雄介,大森 雄介,"['歯科領域の一次診療', '成人の歯科矯正治療']",['顎関節症治療'],na,na,"['院内処方', '施設のバリアフリー化の実施', '車椅子対応トイレ', '施設内における全面禁煙の実施']",na,['歯科訪問診療'],na,1|1|-,na,na,2.5|2|0.5,23.5,na,na,2,"[歯科, 小児歯科, 歯科口腔外科, 矯正歯科, ]"
2023-09-04,おがた歯科医院,甲府市大手１－１－１,山梨県甲府市大手一丁目1-1,,2022/06/27,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000082,na,緒方 宏昭,緒方 宏昭,['歯科領域の一次診療'],['顎関節症治療'],na,na,"['院内処方', '施設内における全面禁煙の実施']",na,"['歯科訪問診療', '訪問歯科衛生指導']",['病院との連携'],1|1|-,na,na,3|3|-,33,na,na,2,"[歯科, ]"
2023-09-04,小川歯科医院,甲府市中央１－１２－３３,山梨県甲府市中央一丁目12-33,,2023/06/05,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000090,na,小川羊一,小川羊一,"['歯科領域の一次診療', '成人の歯科矯正治療', '著しく歯科診療が困難な者（障害者等）の歯科治療']","['埋伏歯抜歯', '顎関節症治療']",na,na,"['院内処方', '施設内における全面禁煙の実施']",na,['歯科訪問診療'],"['病院との連携', '診療所との連携']",2|2|-,na,na,3|1|2,35,na,na,2,"[歯科, 歯科口腔外科, ]"
2023-09-04,医療法人　デントラスト小倉歯科医院,甲府市丸の内３－１８－５,山梨県甲府市丸ﾉ内三丁目18-5,,2023/06/23,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000030,na,小倉 信,小倉 信,['歯科領域の一次診療'],"['埋伏歯抜歯', '顎関節症治療', '口唇・舌・口くう粘膜の炎症・外傷・腫瘍の治療']",na,na,"['院内処方', '施設内における全面禁煙の実施', '医療に関する相談員の配置']",na,na,['病院との連携'],2|1|1,na,na,3|1|2,20,na,na,2,"[歯科, ]"
2023-09-04,オサダ歯科医院,甲府市若松町９－６,山梨県甲府市若松町9-6,,2023/05/26,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000051,na,長田 英治,長田 英治,"['歯科領域の一次診療', '成人の歯科矯正治療']","['埋伏歯抜歯', '顎関節症治療']",na,na,"['院内処方', '施設内における全面禁煙の実施']",na,na,"['病院との連携', '診療所との連携']",2|1|1,na,na,1|1|-,20,na,na,2,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-04,小沢歯科医院,甲府市朝日２－１１－１１,山梨県甲府市朝日二丁目11-11,,2019/07/04,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000101,na,小澤純,小澤純,['歯科領域の一次診療'],['顎関節症治療'],na,na,"['院内処方', '施設内における全面禁煙の実施']",na,na,na,1|1|-,na,na,na,21.2,na,na,2,"[歯科, ]"
2023-09-04,ＯＺ歯科口腔外科クリニック,甲府市宮原町１２６１－２５,山梨県甲府市宮原町1261-25,,2023/06/22,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000500,na,小澤 大作,小澤 大作,"['歯科領域の一次診療', '成人の歯科矯正治療']","['埋伏歯抜歯', '顎関節症治療', '顎骨骨折治療', '口唇・舌・口くう粘膜の炎症・外傷・腫瘍の治療']",na,na,"['院内処方', '施設のバリアフリー化の実施', '車椅子対応トイレ', '施設内における全面禁煙の実施']",na,"['往診（終日往診可能以外）', '歯科訪問診療']",['病院との連携'],1|1|-,na,na,4|2|2,na,na,na,2,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-04,小田切歯科医院,甲府市和戸町２４７,山梨県甲府市和戸町247,,2022/06/27,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000128,na,小田切 一浩,小田切 一浩,na,na,na,na,na,na,na,['病院との連携'],1|1|-,na,na,na,7.4,na,na,2,"[歯科, ]"
2023-09-04,小田原歯科医院,甲府市宝１丁目１１番２５号,山梨県甲府市宝一丁目11-25,,2019/07/04,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000661,na,小田原 謙介,小田原 謙介,"['歯科領域の一次診療', '成人の歯科矯正治療']","['埋伏歯抜歯', '顎関節症治療']",na,na,"['院内処方', '施設のバリアフリー化の実施', '施設内における全面禁煙の実施']",na,na,"['病院との連携', '診療所との連携']",2|2|-,na,na,1|1|-,21,na,na,2,"[歯科, 矯正歯科, 小児歯科, 歯科口腔外科, ]"
2023-09-04,おちあい歯科医院,甲府市千塚５－８－８,山梨県甲府市千塚五丁目8-8,,2022/08/08,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000075,na,落合 正人,落合 正人,"['歯科領域の一次診療', '摂食機能障害の治療']",['顎関節症治療'],na,na,"['院内処方', '施設のバリアフリー化の実施']",na,"['歯科訪問診療', '訪問歯科衛生指導']",na,3|2|1,na,na,2|1|1,na,na,na,2,"[歯科, 小児歯科, ]"
2023-09-04,笠井歯科医院,甲府市宮前町６－３,山梨県甲府市宮前町6-3,,2023/06/16,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000033,na,笠井隆司,笠井隆司,"['歯科領域の一次診療', '著しく歯科診療が困難な者（障害者等）の歯科治療', '摂食機能障害の治療']","['埋伏歯抜歯', '顎関節症治療', '口唇・舌・口くう粘膜の炎症・外傷・腫瘍の治療']",na,na,['院内処方'],na,['歯科訪問診療'],"['病院との連携', '診療所との連携', '訪問看護ステーションとの連携', '居宅介護支援事業所との連携', '薬局との連携']",1.4|1|0.4,na,na,3|3|-,28.5,na,na,2,"[歯科, ]"
2023-09-04,河西歯科医院,甲府市上石田２丁目３９－１７,山梨県甲府市上石田二丁目39-17,,2019/07/04,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000061,na,河西 進一,河西 進一,"['歯科領域の一次診療', '著しく歯科診療が困難な者（障害者等）の歯科治療']",na,na,na,"['院内処方', '施設のバリアフリー化の実施', '施設内における全面禁煙の実施']",na,"['往診（終日対応することができるものに限る）', '歯科訪問診療']","['訪問看護ステーションとの連携', '居宅介護支援事業所との連携']",1|1|-,na,na,1|-|1,6,na,na,2,"[歯科, ]"
2023-09-04,かまた歯科医院,甲府市小瀬町３７４,山梨県甲府市小瀬町374,,2022/10/27,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=2190001258,na,-,-,['歯科領域の一次診療'],na,na,na,['院内処方'],na,na,na,1|1|-,na,na,2|1|1,na,na,na,2,"[歯科, 歯科口腔外科, 小児歯科, ]"
2023-09-04,鎌田歯科矯正クリニック,甲府市城東１－８－１２,山梨県甲府市城東一丁目8-12,,2023/06/12,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000064,na,鎌田 巖,鎌田 巖,['成人の歯科矯正治療'],na,na,na,na,na,na,na,1|1|-,na,na,na,10,na,na,2,"[矯正歯科, ]"
2023-09-04,甲府市直営上九一色診療所,甲府市古関町１１７４,山梨県甲府市古関町1174,,2023/06/02,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=2190000485,na,甲府市長 樋口 雄一,北野 徹     秋山 洋,['歯科領域の一次診療'],na,na,na,"['院内処方', '施設のバリアフリー化の実施', '車椅子対応トイレ', '施設内における全面禁煙の実施']",na,na,na,1|-|1,na,na,1|-|1,入院患者数,na,na,2,"[内科, 歯科, ]"
2023-09-04,川口歯科医院,甲府市中央４－８－１２,山梨県甲府市中央四丁目8-12,,2023/05/26,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000094,na,川口敏典,川口敏典,['歯科領域の一次診療'],['埋伏歯抜歯'],na,na,"['院内処方', '施設内における全面禁煙の実施']",na,['往診（終日往診可能以外）'],['居宅介護支援事業所との連携'],2|1|1,na,na,na,15,na,na,2,"[歯科, ]"
2023-09-04,河住歯科診療所,甲府市下河原町２－４０－１,山梨県甲府市下河原町2-40-1,,2022/09/25,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000115,na,河住 信,河住 信,"['歯科領域の一次診療', '成人の歯科矯正治療']","['埋伏歯抜歯', '顎関節症治療', '口唇・舌・口くう粘膜の炎症・外傷・腫瘍の治療']",na,na,"['院内処方', '施設内の情報の表示', '施設のバリアフリー化の実施', '施設内における全面禁煙の実施', '医療に関する相談員の配置']",na,na,"['病院との連携', '薬局との連携']",1|1|-,na,na,1.5|1|0.5,5,na,na,2,"[歯科, 小児歯科, ]"
2023-09-04,川出歯科医院,甲府市長松寺町３－３７　川出歯科医院,山梨県甲府市長松寺町3-37, 川出歯科医院,2020/06/03,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000105,na,川出昭夫,川出昭夫,['歯科領域の一次診療'],"['埋伏歯抜歯', '顎関節症治療', '口唇・舌・口くう粘膜の炎症・外傷・腫瘍の治療']",na,na,"['院内処方', '施設内における全面禁煙の実施']",na,['歯科訪問診療'],"['病院との連携', '居宅介護支援事業所との連携']",2|2|-,na,na,1|1|-,33.5,na,na,2,"[歯科, ]"
2023-09-04,菊地原歯科医院,甲府市丸の内３－９－１２,山梨県甲府市丸ﾉ内三丁目9-12,,2021/06/30,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000032,na,菊地原英世,菊地原英世,"['歯科領域の一次診療', '成人の歯科矯正治療', '著しく歯科診療が困難な者（障害者等）の歯科治療', '摂食機能障害の治療']","['埋伏歯抜歯', '顎関節症治療']",na,na,"['院内処方', '手話による対応', '施設のバリアフリー化の実施', '車椅子対応トイレ', '施設内における全面禁煙の実施', '医療に関する相談員の配置']",na,['歯科訪問診療'],['病院との連携'],1|1|-,na,na,1|1|-,11,na,na,3,"[歯科, 矯正歯科, 小児歯科, ]"
2023-09-04,京嶋歯科医院,甲府市伊勢１－４－４,山梨県甲府市伊勢一丁目4-4,,2023/06/12,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000002,na,京嶋 英幸,京嶋 英幸,['歯科領域の一次診療'],na,na,na,"['院内処方', '施設内における全面禁煙の実施', '医療に関する相談員の配置']",na,na,na,1|1|-,na,na,na,12,na,na,3,"[歯科, ]"
2023-09-04,公益社団法人　山梨勤労者医療協会　共立歯科センター,甲府市丸の内２－９－２８　勤医協駅前ビル,山梨県甲府市丸ﾉ内二丁目9-28, 勤医協駅前ﾋﾞﾙ,2019/07/04,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000027,na,公益社団法人 山梨勤労者医療協会 理事長 深沢眞吾,山田 夏実,"['歯科領域の一次診療', '著しく歯科診療が困難な者（障害者等）の歯科治療', '摂食機能障害の治療']","['埋伏歯抜歯', '顎関節症治療', '顎変形症治療', '顎骨骨折治療', '口唇・舌・口くう粘膜の炎症・外傷・腫瘍の治療']",na,na,"['施設のバリアフリー化の実施', '車椅子対応トイレ', '施設内における全面禁煙の実施', '医療に関する相談員の配置']",na,"['往診（終日往診可能以外）', '歯科訪問診療', '訪問歯科衛生指導', '在宅患者歯科治療総合医療管理', '在宅患者訪問口くうリハビリテーション指導管理']","['病院との連携', '診療所との連携', '訪問看護ステーションとの連携', '居宅介護支援事業所との連携', '薬局との連携']",4.4|3|1.4,na,na,9.8|9|0.8,94.9,na,na,3,"[歯科, 小児歯科, 歯科口腔外科, 矯正歯科, ]"
2023-09-04,貢川歯科医院,甲府市貢川１－７－１４,山梨県甲府市貢川一丁目7-14,,2020/06/03,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000653,na,石川 真也,石川 真也,['歯科領域の一次診療'],na,na,na,"['院内処方', '施設内における全面禁煙の実施']",na,na,na,1|1|-,na,na,na,0,na,na,3,"[歯科, ]"
2023-09-04,クボデラ歯科,甲府市桜井町４３,山梨県甲府市桜井町43,,2023/05/23,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000050,na,久保寺篤,久保寺篤,['歯科領域の一次診療'],"['埋伏歯抜歯', '顎関節症治療']",na,na,"['院内処方', '施設のバリアフリー化の実施', '車椅子対応トイレ', '施設内における全面禁煙の実施']",na,['歯科訪問診療'],"['病院との連携', '診療所との連携']",2|1|1,na,na,na,20,na,na,3,"[歯科, ]"
2023-09-04,久保寺歯科医院,甲府市善光寺１－１５－７,山梨県甲府市善光寺一丁目15-7,,2023/06/22,https://www.yamanashi-iryo.net/qq19/WP1610/RP161001BL?kikanDetailSearchInfo.kikanCd=3190000077,na,久保寺浩子,久保寺浩子,['歯科領域の一次診療'],na,na,na,"['院内処方', '施設内における全面禁煙の実施']",na,na,na,1|1|-,na,na,-|-|-,na,na,na,3,"[歯科, ]"
