timestamp,storename,address_original,address_normalize[0],address_normalize[1],最終更新日,url,開設者種別,開設者名,管理者名,歯科一般領域一覧,歯科口腔外科領域一覧,小児歯科領域一覧,矯正歯科領域一覧,施設状況一覧,対応可能ﾅ麻酔治療一覧,在宅医療,連携ﾉ有無,歯科医師(総数|常勤|非常勤),歯科技工士(総数|常勤|非常勤),歯科助手(総数|常勤|非常勤),歯科衛生士(総数|常勤|非常勤),前年度1日平均外来患者数,緯度,経度,page,診療科
2023-09-16,中村屋歯科医院,賀茂郡河津町田中２０７－５,静岡県賀茂郡河津町田中207-5,,2022年12月26日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13531,個人,中村 清徳,中村清徳,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, ]",1.0|1|－,-|-|-,-|-|-,1.2|1|0.2,30.2,34.756002,138.986982,2,[歯科、小児歯科]
2023-09-16,ワンズデンタルクリニック,賀茂郡河津町下佐ケ野５２－４,静岡県賀茂郡河津町下佐ｹ野52-4,,2023年02月12日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=51617,個人,庄内 康晴,庄内　康晴,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,na,4.2,34.774816,138.9572,2,[歯科]
2023-09-16,平野歯科医院,賀茂郡南伊豆町湊３３７－２,静岡県賀茂郡南伊豆町湊337-2,,2023年01月04日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13516,個人,平野 信之,平野　信之,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,1.0|1|－,23.0,34.648735,138.880662,3,[歯科]
2023-09-16,近藤歯科医院,賀茂郡松崎町松崎３５４,静岡県賀茂郡松崎町松崎354,,2023年01月25日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13520,個人,佐藤 伸匡,佐藤　伸匡,na,na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,1.0|1|－,12.8,34.753583,138.777971,3,[歯科]
2023-09-16,田口歯科医院,賀茂郡松崎町江奈２１４－８,静岡県賀茂郡松崎町江奈214-8,,2022年12月21日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=52067,個人,黒木 俊一,黒木　俊一,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,1.0|1|－,9.9,34.756731,138.778437,3,[歯科]
2023-09-16,中江歯科医院,賀茂郡松崎町松崎３６７,静岡県賀茂郡松崎町松崎367,,2023年01月14日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13534,個人,中江 希望,中江　希望,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 視覚障害者への配慮（音声による情報の伝達）, 聴覚障害者への配慮（施設内の情報の表示）, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, 居宅介護支援事業所との連携, 診療所との連携, 薬局との連携, ]",1.5|1|0.5,-|-|-,-|-|-,1.5|1|0.5,18.9,34.754555,138.777888,3,[歯科]
2023-09-16,松崎歯科診療所,賀茂郡松崎町伏倉５２０－３,静岡県賀茂郡松崎町伏倉520-3,,2023年01月03日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13532,個人,清水高子,清水　高子,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 施設内における全面禁煙の実施, 医療に関する相談窓口の設置, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,na,2.0,34.750344,138.794025,3,[歯科]
2023-09-16,渡部歯科医院,賀茂郡松崎町江奈２５２－９,静岡県賀茂郡松崎町江奈252-9,,2022年12月21日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13535,個人,渡部 喜一郎,渡部　喜一郎,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,na,14.5,34.755916,138.781248,3,[歯科]
2023-09-16,Ｆデンタルクリニック,賀茂郡西伊豆町宇久須４１０－１,静岡県賀茂郡西伊豆町宇久須410-1,,2023年05月02日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13528,個人,藤井  良二,藤井　　良二,"[歯科領域の一次診療, 著しく歯科診療が困難な者, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, 薬局との連携, 診療所との連携, ]",1.0|1|－,-|-|-,-|-|-,－|－|－,18.0,34.847601,138.776189,3,[歯科]
2023-09-16,田子歯科診療所,賀茂郡西伊豆町田子１０１０－１６,静岡県賀茂郡西伊豆町田子1010-16,,2023年01月27日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13530,個人,山本 治文,山本　治文,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 視覚障害者への配慮（音声による情報の伝達）, 聴覚障害者への配慮（施設内の情報の表示）, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 施設内における全面禁煙の実施, ]",na,na,"[診療所との連携, ]",1.0|1|－,-|-|-,-|-|-,1.0|1|－,20.0,34.80914,138.769576,3,[歯科、小児歯科]
2023-09-16,藤井歯科医院,賀茂郡西伊豆町宇久須８３４－３,静岡県賀茂郡西伊豆町宇久須834-3,,2022年06月20日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13536,個人,藤井 規之,藤井　規之,"[歯科領域の一次診療, 著しく歯科診療が困難な者, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 視覚障害者への配慮（音声による情報の伝達）, 聴覚障害者への配慮（施設内の情報の表示）, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 施設内における全面禁煙の実施, 医療に関する相談窓口の設置, ]",na,na,"[病院との連携, 居宅介護支援事業所との連携, 診療所との連携, 薬局との連携, 訪問看護ステーションとの連携, ]",1.0|1|－,-|-|-,-|-|-,1.9|1|0.9,24.0,34.849573,138.783188,3,[歯科、小児歯科]
2023-09-16,堀内歯科医院,賀茂郡西伊豆町仁科２１３－１ 朝倉ビル,静岡県賀茂郡西伊豆町仁科213-1, 朝倉ﾋﾞﾙ,2022年12月24日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13525,個人,堀内 幸雄,堀内幸雄,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,na,18.8,34.769554,138.778609,3,[歯科]
2023-09-16,医療法人社団愛歯科診療所,熱海市田原本町９－１ 熱海第一ビル６Ｆ,静岡県熱海市田原本町9-1, 熱海第一ﾋﾞﾙ6f,2023年05月15日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13539,医療法人,社団愛歯科診療所,牟田　龍生,"[歯科領域の一次診療, 著しく歯科診療が困難な者, 成人の歯科矯正治療, 摂食機能障害の治療, 顎変形症の歯科矯正治療, , ]","[埋伏歯抜歯, 顎変形症治療, 顎関節症治療, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 視覚障害者への配慮（音声による情報の伝達）, 聴覚障害者への配慮（施設内の情報の表示）, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, 医療に関する相談窓口の設置, ]",na,na,"[病院との連携, 居宅介護支援事業所との連携, 診療所との連携, 薬局との連携, 訪問看護ステーションとの連携, ]",3.0|3|－,-|-|-,-|-|-,3.0|3|－,60.0,35.103337,139.079096,4,[歯科、矯正歯科、小児歯科、歯科口腔外科]
2023-09-16,愛歯科原田診療所,熱海市田原本町９－１ 熱海第一ビル６Ｆ,静岡県熱海市田原本町9-1, 熱海第一ﾋﾞﾙ6f,2023年01月09日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13587,個人,原田 博己,原田　博己,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎関節症治療, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 施設内における全面禁煙の実施, 医療に関する相談窓口の設置, ]",na,na,"[病院との連携, 居宅介護支援事業所との連携, ]",1.0|1|－,-|-|-,-|-|-,1.0|1|－,13.6,35.103357,139.079124,4,[歯科、矯正歯科、小児歯科、歯科口腔外科]
2023-09-16,あじろ歯科医院,熱海市下多賀１６５－６,静岡県熱海市下多賀165-6,,2023年03月28日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13596,個人,宮﨑 壽男,宮﨑　壽男,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,na,10.0,35.04428,139.08246,4,[歯科]
2023-09-16,あたみ駅前矯正歯科,熱海市田原本町９－１第一ビル２Ｆ,静岡県熱海市田原本町9-1,第一ﾋﾞﾙ2f,2023年01月16日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=50416,医療法人,幸陽会,松浦　毅士,"[歯科領域の一次診療, 顎変形症の歯科矯正治療, 成人の歯科矯正治療, 著しく歯科診療が困難な者, 唇顎口蓋裂の歯科矯正治療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 聴覚障害者への配慮（施設内の情報の表示）, 施設内における全面禁煙の実施, 医療に関する相談窓口の設置, ]",na,na,"[病院との連携, 診療所との連携, ]",4.0|1|3.0,-|-|-,-|-|-,－|－|－,10.0,35.103373,139.079108,4,[矯正]
2023-09-16,熱海歯科クリニック,熱海市田原本町４－１６ 伊東園ホテル熱海館２Ｆ,静岡県熱海市田原本町4-16, 伊東園ﾎﾃﾙ熱海館2f,2023年01月16日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13594,医療法人,社団彩明会,渡邊　浩秀,"[歯科領域の一次診療, , ]",na,na,na,"[駐車場がある（契約駐車場も含む）, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 車椅子対応トイレ, ]",na,na,"[病院との連携, 居宅介護支援事業所との連携, 診療所との連携, ]",2.4|2|0.4,-|-|-,-|-|-,3.0|3|－,21.3,35.102023,139.076236,4,[歯科、小児歯科、訪問歯科]
2023-09-16,石田歯科医院,熱海市水口町４－１８,静岡県熱海市水口町4-18,,2023年01月12日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13570,個人,石田 正樹,石田　正樹,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, ]",2.0|2|－,-|-|-,-|-|-,－|－|－,11.5,35.097274,139.068375,4,[歯科、歯科口腔外科、小児歯科、矯正歯科]
2023-09-16,泉デンタルクリニック,熱海市泉８２－１,静岡県熱海市泉82-1,,2023年07月17日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13604,個人,白川 啓一,白川　啓一,"[歯科領域の一次診療, , ]",na,na,na,"[施設内における全面禁煙の実施, ]",na,na,na,2.0|1|1.0,-|-|-,-|-|-,3.0|1|2.0,1.0,35.142067,139.078535,4,[歯科]
2023-09-16,井上歯科医院,熱海市清水町５－１５,静岡県熱海市清水町5-15,,2023年07月10日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13544,個人,井上 俊,井上　俊,"[歯科領域の一次診療, , ]",na,na,na,"[院内処方, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, 薬局との連携, 診療所との連携, ]",1.0|1|－,-|-|-,-|-|-,1.0|1|－,20.0,35.093552,139.072875,4,[歯科]
2023-09-16,こあくつ歯科医院,熱海市福道町３－１５ ウエルネスビル３Ｆ,静岡県熱海市福道町3-15, ｳｴﾙﾈｽﾋﾞﾙ3f,2022年12月30日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13581,個人,小圷 啓,小圷　啓,"[歯科領域の一次診療, 成人の歯科矯正治療, ]","[埋伏歯抜歯, 顎関節症治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 施設内における全面禁煙の実施, ]",na,na,na,1.0|1|－,-|-|-,-|-|-,3.0|－|3.0,20.0,35.098385,139.066431,4,[歯科、矯正歯科、小児歯科、歯科口腔外科]
2023-09-16,国際医療福祉大学熱海病院,熱海市東海岸町１３－１,静岡県熱海市東海岸町13-1,,2020年01月31日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=10061,学校法人,国際医療福祉大学,池田　佳史,"[歯科領域の一次診療, 摂食機能障害の治療, 著しく歯科診療が困難な者, , ]","[埋伏歯抜歯, 顎骨骨折治療, 顎関節症治療, 口唇、舌若しくは口腔粘膜の炎症又は外傷の治療, 顎変形症治療, 唇顎口蓋裂治療, ]",na,na,"[駐車場がある（契約駐車場も含む）, 院内処方, 車椅子利用者への配慮（施設内のバリアフリー化の実施）, 車椅子対応トイレ, 施設内における全面禁煙の実施, 医療に関する相談窓口の設置, ]",na,na,na,na,-|-|-,-|-|-,na,683.8,35.103079,139.082652,4,[歯科口腔外科]
2023-09-16,佐藤歯科医院,熱海市下多賀１８２,静岡県熱海市下多賀182,,2023年01月02日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13545,個人,佐藤卓男,佐藤　卓男,"[歯科領域の一次診療, , ]","[埋伏歯抜歯, , ]",na,na,"[駐車場がある（契約駐車場も含む）, 施設内における全面禁煙の実施, ]",na,na,"[病院との連携, 薬局との連携, 診療所との連携, ]",1.0|1|－,-|-|-,-|-|-,1.0|1|－,10.0,35.043201,139.081731,5,[歯科]
2023-09-16,セントラル歯科,熱海市中央町１－９ 中央ビル２Ｆ,静岡県熱海市中央町1-9, 中央ﾋﾞﾙ2f,2022年12月29日,http://www.qq.pref.shizuoka.jp/qq22/qqport/kenmintop/detail/fk1102.php?kinouid=fk9020&sisetuid=13543,個人,佐野 佳朗,佐野　佳朗,"[歯科領域の一次診療, , ]",na,na,na,[],na,na,na,1.0|1|－,-|-|-,-|-|-,－|－|－,10.0,35.095804,139.071698,5,[歯科]
